provinsi,tahun,sektor_kode,sektor_nama,nilai_miliar_rp,pct_dari_total
Sulawesi Tengah,2020,C,Industri Pengolahan,54517.18,27.61
Sulawesi Tengah,2020,D,Pengadaan Listrik dan Gas,53.53,0.03
Sulawesi Tengah,2020,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",200.12,0.1
Sulawesi Tengah,2020,F,Konstruksi,20027.97,10.14
Sulawesi Tengah,2020,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,13971.89,7.08
Sulawesi Tengah,2020,H,Transportasi dan Pergudangan,4461.6,2.26
Sulawesi Tengah,2020,I,Penyediaan Akomodasi dan Makan Minum,753.6,0.38
Sulawesi Tengah,2020,J,Informasi dan Komunikasi,6059.67,3.07
Sulawesi Tengah,2020,K,Jasa Keuangan dan Asuransi,3688.18,1.87
Sulawesi Tengah,2020,L,Real Estat,2862.5,1.45
Sulawesi Tengah,2020,"M,N",Jasa Perusahaan,392.08,0.2
Sulawesi Tengah,2020,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",10961.01,5.55
Sulawesi Tengah,2020,P,Jasa Pendidikan,6125.1,3.1
Sulawesi Tengah,2020,Q,Jasa Kesehatan dan Kegiatan Sosial,2589.32,1.31
Sulawesi Tengah,2020,"R,S,T,U",Jasa Lainnya,1358.87,0.69
Sulawesi Tengah,2021,A,"Pertanian, Kehutanan, dan Perikanan",46500.06,18.8
Sulawesi Tengah,2021,B,Pertambangan dan Penggalian,34898.37,14.11
Sulawesi Tengah,2021,C,Industri Pengolahan,83546.53,33.79
Sulawesi Tengah,2021,D,Pengadaan Listrik dan Gas,56.3,0.02
Sulawesi Tengah,2021,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",213.37,0.09
Sulawesi Tengah,2021,F,Konstruksi,24031.21,9.72
Sulawesi Tengah,2021,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,15846.75,6.41
Sulawesi Tengah,2021,H,Transportasi dan Pergudangan,4823.4,1.95
Sulawesi Tengah,2021,I,Penyediaan Akomodasi dan Makan Minum,864.59,0.35
Sulawesi Tengah,2021,J,Informasi dan Komunikasi,6635.76,2.68
Sulawesi Tengah,2021,K,Jasa Keuangan dan Asuransi,4278.82,1.73
Sulawesi Tengah,2021,L,Real Estat,2954.41,1.19
Sulawesi Tengah,2021,"M,N",Jasa Perusahaan,407.41,0.16
Sulawesi Tengah,2021,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",11707.43,4.73
Sulawesi Tengah,2021,P,Jasa Pendidikan,6234.84,2.52
Sulawesi Tengah,2021,Q,Jasa Kesehatan dan Kegiatan Sosial,2874.49,1.16
Sulawesi Tengah,2021,"R,S,T,U",Jasa Lainnya,1406.6,0.57
Sulawesi Tengah,2022,A,"Pertanian, Kehutanan, dan Perikanan",51206.64,15.82
Sulawesi Tengah,2022,B,Pertambangan dan Penggalian,49643.77,15.34
Sulawesi Tengah,2022,C,Industri Pengolahan,130494.71,40.32
Sulawesi Tengah,2022,D,Pengadaan Listrik dan Gas,62.63,0.02
Sulawesi Tengah,2022,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",227.29,0.07
Sulawesi Tengah,2022,F,Konstruksi,27211.37,8.41
Sulawesi Tengah,2022,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,18463.72,5.71
Sulawesi Tengah,2022,H,Transportasi dan Pergudangan,6706.57,2.07
Sulawesi Tengah,2022,I,Penyediaan Akomodasi dan Makan Minum,984.64,0.3
Sulawesi Tengah,2022,J,Informasi dan Komunikasi,6967.23,2.15
Sulawesi Tengah,2022,K,Jasa Keuangan dan Asuransi,4599.04,1.42
Sulawesi Tengah,2022,L,Real Estat,3302.1,1.02
Sulawesi Tengah,2022,"M,N",Jasa Perusahaan,451.95,0.14
Sulawesi Tengah,2022,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",12159.33,3.76
Sulawesi Tengah,2022,P,Jasa Pendidikan,6555.3,2.03
Sulawesi Tengah,2022,Q,Jasa Kesehatan dan Kegiatan Sosial,3067.18,0.95
Sulawesi Tengah,2022,"R,S,T,U",Jasa Lainnya,1526.82,0.47
Sulawesi Tengah,2023,A,"Pertanian, Kehutanan, dan Perikanan",54803.2,15.79
Sulawesi Tengah,2023,B,Pertambangan dan Penggalian,53102.28,15.3
Sulawesi Tengah,2023,C,Industri Pengolahan,140088.24,40.36
Sulawesi Tengah,2023,D,Pengadaan Listrik dan Gas,68.07,0.02
Sulawesi Tengah,2023,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",239.21,0.07
Sulawesi Tengah,2023,F,Konstruksi,28842.4,8.31
Sulawesi Tengah,2023,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,20191.15,5.82
Sulawesi Tengah,2023,H,Transportasi dan Pergudangan,7487.65,2.16
Sulawesi Tengah,2023,I,Penyediaan Akomodasi dan Makan Minum,1095.23,0.32
Sulawesi Tengah,2023,J,Informasi dan Komunikasi,7430.49,2.14
Sulawesi Tengah,2023,K,Jasa Keuangan dan Asuransi,4734.8,1.36
Sulawesi Tengah,2023,L,Real Estat,3832.48,1.1
Sulawesi Tengah,2023,"M,N",Jasa Perusahaan,496.15,0.14
Sulawesi Tengah,2023,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",12771.23,3.68
Sulawesi Tengah,2023,P,Jasa Pendidikan,6931.15,2.0
Sulawesi Tengah,2023,Q,Jasa Kesehatan dan Kegiatan Sosial,3367.4,0.97
Sulawesi Tengah,2023,"R,S,T,U",Jasa Lainnya,1657.88,0.48
Sulawesi Tengah,2024,A,"Pertanian, Kehutanan, dan Perikanan",59567.55,15.8
Sulawesi Tengah,2024,B,Pertambangan dan Penggalian,55198.23,14.64
Sulawesi Tengah,2024,C,Industri Pengolahan,155241.98,41.18
Sulawesi Tengah,2024,D,Pengadaan Listrik dan Gas,73.54,0.02
Sulawesi Tengah,2024,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",253.67,0.07
Sulawesi Tengah,2024,F,Konstruksi,31345.75,8.32
Sulawesi Tengah,2024,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,21766.11,5.77
Sulawesi Tengah,2024,H,Transportasi dan Pergudangan,8028.11,2.13
Sulawesi Tengah,2024,I,Penyediaan Akomodasi dan Makan Minum,1202.46,0.32
Sulawesi Tengah,2024,J,Informasi dan Komunikasi,7802.84,2.07
Sulawesi Tengah,2024,K,Jasa Keuangan dan Asuransi,5338.81,1.42
Sulawesi Tengah,2024,L,Real Estat,4245.94,1.13
Sulawesi Tengah,2024,"M,N",Jasa Perusahaan,539.45,0.14
Sulawesi Tengah,2024,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",13755.75,3.65
Sulawesi Tengah,2024,P,Jasa Pendidikan,7309.27,1.94
Sulawesi Tengah,2024,Q,Jasa Kesehatan dan Kegiatan Sosial,3518.48,0.93
Sulawesi Tengah,2024,"R,S,T,U",Jasa Lainnya,1762.37,0.47
Sulawesi Tenggara,2014,A,"Pertanian, Kehutanan, dan Perikanan",20197.55,25.69
Sulawesi Tenggara,2014,B,Pertambangan dan Penggalian,15688.3,19.95
Sulawesi Tenggara,2014,C,Industri Pengolahan,4692.25,5.97
Sulawesi Tenggara,2014,D,Pengadaan Listrik dan Gas,29.09,0.04
Sulawesi Tenggara,2014,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",163.05,0.21
Sulawesi Tenggara,2014,F,Konstruksi,9685.83,12.32
Sulawesi Tenggara,2014,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,9265.16,11.78
Sulawesi Tenggara,2014,H,Transportasi dan Pergudangan,3483.06,4.43
Sulawesi Tenggara,2014,I,Penyediaan Akomodasi dan Makan Minum,454.96,0.58
Sulawesi Tenggara,2014,J,Informasi dan Komunikasi,1510.13,1.92
Sulawesi Tenggara,2014,K,Jasa Keuangan dan Asuransi,1817.84,2.31
Sulawesi Tenggara,2014,L,Real Estat,1293.2,1.64
Sulawesi Tenggara,2014,"M,N",Jasa Perusahaan,154.81,0.2
Sulawesi Tenggara,2014,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",4748.43,6.04
Sulawesi Tenggara,2014,P,Jasa Pendidikan,3585.5,4.56
Sulawesi Tenggara,2014,Q,Jasa Kesehatan dan Kegiatan Sosial,760.78,0.97
Sulawesi Tenggara,2014,"R,S,T,U",Jasa Lainnya,1092.22,1.39
Sulawesi Tenggara,2015,A,"Pertanian, Kehutanan, dan Perikanan",21076.03,24.03
Sulawesi Tenggara,2015,B,Pertambangan dan Penggalian,18319.43,20.89
Sulawesi Tenggara,2015,C,Industri Pengolahan,5223.07,5.95
Sulawesi Tenggara,2015,D,Pengadaan Listrik dan Gas,31.28,0.04
Sulawesi Tenggara,2015,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",172.77,0.2
Sulawesi Tenggara,2015,F,Konstruksi,11691.22,13.33
Sulawesi Tenggara,2015,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,10514.94,11.99
Sulawesi Tenggara,2015,H,Transportasi dan Pergudangan,3903.2,4.45
Sulawesi Tenggara,2015,I,Penyediaan Akomodasi dan Makan Minum,516.15,0.59
Sulawesi Tenggara,2015,J,Informasi dan Komunikasi,1602.43,1.83
Sulawesi Tenggara,2015,K,Jasa Keuangan dan Asuransi,2036.81,2.32
Sulawesi Tenggara,2015,L,Real Estat,1403.85,1.6
Sulawesi Tenggara,2015,"M,N",Jasa Perusahaan,181.34,0.21
Sulawesi Tenggara,2015,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",4987.8,5.69
Sulawesi Tenggara,2015,P,Jasa Pendidikan,3988.55,4.55
Sulawesi Tenggara,2015,Q,Jasa Kesehatan dan Kegiatan Sosial,844.16,0.96
Sulawesi Tenggara,2015,"R,S,T,U",Jasa Lainnya,1221.45,1.39
Sulawesi Tenggara,2016,A,"Pertanian, Kehutanan, dan Perikanan",23581.14,24.31
Sulawesi Tenggara,2016,B,Pertambangan dan Penggalian,18797.31,19.38
Sulawesi Tenggara,2016,C,Industri Pengolahan,5924.56,6.11
Sulawesi Tenggara,2016,D,Pengadaan Listrik dan Gas,37.27,0.04
Sulawesi Tenggara,2016,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",190.9,0.2
Sulawesi Tenggara,2016,F,Konstruksi,13596.27,14.02
Sulawesi Tenggara,2016,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,12013.5,12.39
Sulawesi Tenggara,2016,H,Transportasi dan Pergudangan,4362.87,4.5
Sulawesi Tenggara,2016,I,Penyediaan Akomodasi dan Makan Minum,568.96,0.59
Sulawesi Tenggara,2016,J,Informasi dan Komunikasi,1792.69,1.85
Sulawesi Tenggara,2016,K,Jasa Keuangan dan Asuransi,2419.56,2.49
Sulawesi Tenggara,2016,L,Real Estat,1500.54,1.55
Sulawesi Tenggara,2016,"M,N",Jasa Perusahaan,201.36,0.21
Sulawesi Tenggara,2016,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",5206.29,5.37
Sulawesi Tenggara,2016,P,Jasa Pendidikan,4557.36,4.7
Sulawesi Tenggara,2016,Q,Jasa Kesehatan dan Kegiatan Sosial,915.25,0.94
Sulawesi Tenggara,2016,"R,S,T,U",Jasa Lainnya,1328.95,1.37
Sulawesi Tenggara,2017,A,"Pertanian, Kehutanan, dan Perikanan",25869.14,24.08
Sulawesi Tenggara,2017,B,Pertambangan dan Penggalian,22213.42,20.68
Sulawesi Tenggara,2017,C,Industri Pengolahan,6591.64,6.14
Sulawesi Tenggara,2017,D,Pengadaan Listrik dan Gas,44.78,0.04
Sulawesi Tenggara,2017,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",194.81,0.18
Sulawesi Tenggara,2017,F,Konstruksi,14345.87,13.35
Sulawesi Tenggara,2017,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,13481.62,12.55
Sulawesi Tenggara,2017,H,Transportasi dan Pergudangan,4849.62,4.51
Sulawesi Tenggara,2017,I,Penyediaan Akomodasi dan Makan Minum,621.68,0.58
Sulawesi Tenggara,2017,J,Informasi dan Komunikasi,1984.44,1.85
Sulawesi Tenggara,2017,K,Jasa Keuangan dan Asuransi,2629.88,2.45
Sulawesi Tenggara,2017,L,Real Estat,1601.74,1.49
Sulawesi Tenggara,2017,"M,N",Jasa Perusahaan,219.35,0.2
Sulawesi Tenggara,2017,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",5532.16,5.15
Sulawesi Tenggara,2017,P,Jasa Pendidikan,4875.37,4.54
Sulawesi Tenggara,2017,Q,Jasa Kesehatan dan Kegiatan Sosial,972.08,0.9
Sulawesi Tenggara,2017,"R,S,T,U",Jasa Lainnya,1395.85,1.3
Sulawesi Tenggara,2018,A,"Pertanian, Kehutanan, dan Perikanan",28293.34,23.96
Sulawesi Tenggara,2018,B,Pertambangan dan Penggalian,24595.94,20.83
Sulawesi Tenggara,2018,C,Industri Pengolahan,7279.08,6.17
Sulawesi Tenggara,2018,D,Pengadaan Listrik dan Gas,46.12,0.04
Sulawesi Tenggara,2018,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",206.63,0.18
Sulawesi Tenggara,2018,F,Konstruksi,15925.48,13.49
Sulawesi Tenggara,2018,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,14919.76,12.64
Sulawesi Tenggara,2018,H,Transportasi dan Pergudangan,5415.79,4.59
Sulawesi Tenggara,2018,I,Penyediaan Akomodasi dan Makan Minum,679.36,0.58
Sulawesi Tenggara,2018,J,Informasi dan Komunikasi,2150.5,1.82
Sulawesi Tenggara,2018,K,Jasa Keuangan dan Asuransi,2773.47,2.35
Sulawesi Tenggara,2018,L,Real Estat,1656.92,1.4
Sulawesi Tenggara,2018,"M,N",Jasa Perusahaan,239.5,0.2
Sulawesi Tenggara,2018,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",6009.03,5.09
Sulawesi Tenggara,2018,P,Jasa Pendidikan,5325.41,4.51
Sulawesi Tenggara,2018,Q,Jasa Kesehatan dan Kegiatan Sosial,1062.12,0.9
Sulawesi Tenggara,2018,"R,S,T,U",Jasa Lainnya,1488.15,1.26
Sulawesi Tenggara,2019,A,"Pertanian, Kehutanan, dan Perikanan",30660.9,23.73
Sulawesi Tenggara,2019,B,Pertambangan dan Penggalian,27189.79,21.04
Sulawesi Tenggara,2019,C,Industri Pengolahan,8273.48,6.4
Sulawesi Tenggara,2019,D,Pengadaan Listrik dan Gas,50.12,0.04
Sulawesi Tenggara,2019,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",215.57,0.17
Sulawesi Tenggara,2019,F,Konstruksi,17694.57,13.69
Sulawesi Tenggara,2019,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,16499.06,12.77
Sulawesi Tenggara,2019,H,Transportasi dan Pergudangan,5730.83,4.43
Sulawesi Tenggara,2019,I,Penyediaan Akomodasi dan Makan Minum,725.3,0.56
Sulawesi Tenggara,2019,J,Informasi dan Komunikasi,2313.98,1.79
Sulawesi Tenggara,2019,K,Jasa Keuangan dan Asuransi,3023.06,2.34
Sulawesi Tenggara,2019,L,Real Estat,1736.97,1.34
Sulawesi Tenggara,2019,"M,N",Jasa Perusahaan,260.4,0.2
Sulawesi Tenggara,2019,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",6322.56,4.89
Sulawesi Tenggara,2019,P,Jasa Pendidikan,5783.03,4.48
Sulawesi Tenggara,2019,Q,Jasa Kesehatan dan Kegiatan Sosial,1174.14,0.91
Sulawesi Tenggara,2019,"R,S,T,U",Jasa Lainnya,1571.38,1.22
Sulawesi Tenggara,2020,A,"Pertanian, Kehutanan, dan Perikanan",31395.38,24.13
Sulawesi Tenggara,2020,B,Pertambangan dan Penggalian,25748.85,19.79
Sulawesi Tenggara,2020,C,Industri Pengolahan,9430.25,7.25
Sulawesi Tenggara,2020,D,Pengadaan Listrik dan Gas,51.42,0.04
Sulawesi Tenggara,2020,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",224.4,0.17
Sulawesi Tenggara,2020,F,Konstruksi,17668.26,13.58
Sulawesi Tenggara,2020,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,16318.62,12.54
Sulawesi Tenggara,2020,H,Transportasi dan Pergudangan,5299.16,4.07
Sulawesi Tenggara,2020,I,Penyediaan Akomodasi dan Makan Minum,710.18,0.55
Sulawesi Tenggara,2020,J,Informasi dan Komunikasi,2468.76,1.9
Sulawesi Tenggara,2020,K,Jasa Keuangan dan Asuransi,3114.17,2.39
Sulawesi Tenggara,2020,L,Real Estat,1749.05,1.34
Sulawesi Tenggara,2020,"M,N",Jasa Perusahaan,257.92,0.2
Sulawesi Tenggara,2020,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",6737.47,5.18
Sulawesi Tenggara,2020,P,Jasa Pendidikan,6071.03,4.67
Sulawesi Tenggara,2020,Q,Jasa Kesehatan dan Kegiatan Sosial,1303.08,1.0
Sulawesi Tenggara,2020,"R,S,T,U",Jasa Lainnya,1559.27,1.2
Sulawesi Tenggara,2021,A,"Pertanian, Kehutanan, dan Perikanan",32924.91,23.61
Sulawesi Tenggara,2021,B,Pertambangan dan Penggalian,26988.62,19.35
Sulawesi Tenggara,2021,C,Industri Pengolahan,10640.86,7.63
Sulawesi Tenggara,2021,D,Pengadaan Listrik dan Gas,56.44,0.04
Sulawesi Tenggara,2021,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",231.25,0.17
Sulawesi Tenggara,2021,F,Konstruksi,20244.12,14.51
Sulawesi Tenggara,2021,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,17822.44,12.78
Sulawesi Tenggara,2021,H,Transportasi dan Pergudangan,5328.02,3.82
Sulawesi Tenggara,2021,I,Penyediaan Akomodasi dan Makan Minum,744.97,0.53
Sulawesi Tenggara,2021,J,Informasi dan Komunikasi,2457.86,1.76
Sulawesi Tenggara,2021,K,Jasa Keuangan dan Asuransi,3488.82,2.5
Sulawesi Tenggara,2021,L,Real Estat,1810.26,1.3
Sulawesi Tenggara,2021,"M,N",Jasa Perusahaan,267.61,0.19
Sulawesi Tenggara,2021,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",6954.55,4.99
Sulawesi Tenggara,2021,P,Jasa Pendidikan,6458.12,4.63
Sulawesi Tenggara,2021,Q,Jasa Kesehatan dan Kegiatan Sosial,1421.34,1.02
Sulawesi Tenggara,2021,"R,S,T,U",Jasa Lainnya,1636.57,1.17
Sulawesi Tenggara,2022,A,"Pertanian, Kehutanan, dan Perikanan",36963.56,23.28
Sulawesi Tenggara,2022,B,Pertambangan dan Penggalian,32163.42,20.25
Sulawesi Tenggara,2022,C,Industri Pengolahan,13282.79,8.36
Sulawesi Tenggara,2022,D,Pengadaan Listrik dan Gas,64.14,0.04
Sulawesi Tenggara,2022,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",235.71,0.15
Sulawesi Tenggara,2022,F,Konstruksi,21512.48,13.55
Sulawesi Tenggara,2022,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,20360.21,12.82
Sulawesi Tenggara,2022,H,Transportasi dan Pergudangan,6879.1,4.33
Sulawesi Tenggara,2022,I,Penyediaan Akomodasi dan Makan Minum,826.56,0.52
Sulawesi Tenggara,2022,J,Informasi dan Komunikasi,2683.33,1.69
Sulawesi Tenggara,2022,K,Jasa Keuangan dan Asuransi,3849.51,2.42
Sulawesi Tenggara,2022,L,Real Estat,1933.79,1.22
Sulawesi Tenggara,2022,"M,N",Jasa Perusahaan,316.83,0.2
Sulawesi Tenggara,2022,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",7301.13,4.6
Sulawesi Tenggara,2022,P,Jasa Pendidikan,7146.66,4.5
Sulawesi Tenggara,2022,Q,Jasa Kesehatan dan Kegiatan Sosial,1475.81,0.93
Sulawesi Tenggara,2022,"R,S,T,U",Jasa Lainnya,1805.24,1.14
Sulawesi Tenggara,2023,A,"Pertanian, Kehutanan, dan Perikanan",40544.12,23.01
Sulawesi Tenggara,2023,B,Pertambangan dan Penggalian,37767.46,21.44
Sulawesi Tenggara,2023,C,Industri Pengolahan,15454.97,8.77
Sulawesi Tenggara,2023,D,Pengadaan Listrik dan Gas,69.29,0.04
Sulawesi Tenggara,2023,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",252.26,0.14
Sulawesi Tenggara,2023,F,Konstruksi,22238.37,12.62
Sulawesi Tenggara,2023,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,22398.19,12.71
Sulawesi Tenggara,2023,H,Transportasi dan Pergudangan,8122.46,4.61
Sulawesi Tenggara,2023,I,Penyediaan Akomodasi dan Makan Minum,885.45,0.5
Sulawesi Tenggara,2023,J,Informasi dan Komunikasi,2825.05,1.6
Sulawesi Tenggara,2023,K,Jasa Keuangan dan Asuransi,4158.37,2.36
Sulawesi Tenggara,2023,L,Real Estat,1989.79,1.13
Sulawesi Tenggara,2023,"M,N",Jasa Perusahaan,351.67,0.2
Sulawesi Tenggara,2023,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",7779.78,4.42
Sulawesi Tenggara,2023,P,Jasa Pendidikan,7803.29,4.43
Sulawesi Tenggara,2023,Q,Jasa Kesehatan dan Kegiatan Sosial,1510.14,0.86
Sulawesi Tenggara,2023,"R,S,T,U",Jasa Lainnya,2029.25,1.15
Sulawesi Tenggara,2024,A,"Pertanian, Kehutanan, dan Perikanan",44495.19,23.48
Sulawesi Tenggara,2024,B,Pertambangan dan Penggalian,40028.08,21.13
Sulawesi Tenggara,2024,C,Industri Pengolahan,17805.37,9.4
Sulawesi Tenggara,2024,D,Pengadaan Listrik dan Gas,71.42,0.04
Sulawesi Tenggara,2024,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",256.65,0.14
Sulawesi Tenggara,2024,F,Konstruksi,23018.48,12.15
Sulawesi Tenggara,2024,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,23733.22,12.53
Sulawesi Tenggara,2024,H,Transportasi dan Pergudangan,8596.51,4.54
Sulawesi Tenggara,2024,I,Penyediaan Akomodasi dan Makan Minum,945.4,0.5
Sulawesi Tenggara,2024,J,Informasi dan Komunikasi,3016.53,1.59
Sulawesi Tenggara,2024,K,Jasa Keuangan dan Asuransi,4203.73,2.22
Sulawesi Tenggara,2024,L,Real Estat,2085.97,1.1
Sulawesi Tenggara,2024,"M,N",Jasa Perusahaan,385.36,0.2
Sulawesi Tenggara,2024,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",8911.52,4.7
Sulawesi Tenggara,2024,P,Jasa Pendidikan,8269.07,4.36
Sulawesi Tenggara,2024,Q,Jasa Kesehatan dan Kegiatan Sosial,1597.39,0.84
Sulawesi Tenggara,2024,"R,S,T,U",Jasa Lainnya,2061.87,1.09
Sulawesi Utara,2014,A,"Pertanian, Kehutanan, dan Perikanan",17800.0,22.07
Sulawesi Utara,2014,B,Pertambangan dan Penggalian,3837.73,4.76
Sulawesi Utara,2014,C,Industri Pengolahan,7919.92,9.82
Sulawesi Utara,2014,D,Pengadaan Listrik dan Gas,61.21,0.08
Sulawesi Utara,2014,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",111.86,0.14
Sulawesi Utara,2014,F,Konstruksi,9266.87,11.49
Sulawesi Utara,2014,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,9915.38,12.29
Sulawesi Utara,2014,H,Transportasi dan Pergudangan,7934.64,9.84
Sulawesi Utara,2014,I,Penyediaan Akomodasi dan Makan Minum,1681.15,2.08
Sulawesi Utara,2014,J,Informasi dan Komunikasi,3044.6,3.77
Sulawesi Utara,2014,K,Jasa Keuangan dan Asuransi,2989.71,3.71
Sulawesi Utara,2014,L,Real Estat,2871.4,3.56
Sulawesi Utara,2014,"M,N",Jasa Perusahaan,67.87,0.08
Sulawesi Utara,2014,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",6799.12,8.43
Sulawesi Utara,2014,P,Jasa Pendidikan,2309.08,2.86
Sulawesi Utara,2014,Q,Jasa Kesehatan dan Kegiatan Sosial,2857.01,3.54
Sulawesi Utara,2014,"R,S,T,U",Jasa Lainnya,1200.07,1.49
Sulawesi Utara,2015,A,"Pertanian, Kehutanan, dan Perikanan",19769.21,21.69
Sulawesi Utara,2015,B,Pertambangan dan Penggalian,4333.25,4.75
Sulawesi Utara,2015,C,Industri Pengolahan,8625.28,9.46
Sulawesi Utara,2015,D,Pengadaan Listrik dan Gas,76.84,0.08
Sulawesi Utara,2015,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",120.72,0.13
Sulawesi Utara,2015,F,Konstruksi,10544.04,11.57
Sulawesi Utara,2015,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,11242.3,12.33
Sulawesi Utara,2015,H,Transportasi dan Pergudangan,9682.48,10.62
Sulawesi Utara,2015,I,Penyediaan Akomodasi dan Makan Minum,1959.58,2.15
Sulawesi Utara,2015,J,Informasi dan Komunikasi,3481.98,3.82
Sulawesi Utara,2015,K,Jasa Keuangan dan Asuransi,3233.73,3.55
Sulawesi Utara,2015,L,Real Estat,3199.5,3.51
Sulawesi Utara,2015,"M,N",Jasa Perusahaan,78.4,0.09
Sulawesi Utara,2015,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",7664.85,8.41
Sulawesi Utara,2015,P,Jasa Pendidikan,2611.02,2.86
Sulawesi Utara,2015,Q,Jasa Kesehatan dan Kegiatan Sosial,3153.47,3.46
Sulawesi Utara,2015,"R,S,T,U",Jasa Lainnya,1369.05,1.5
Sulawesi Utara,2016,A,"Pertanian, Kehutanan, dan Perikanan",21828.44,21.72
Sulawesi Utara,2016,B,Pertambangan dan Penggalian,4846.61,4.82
Sulawesi Utara,2016,C,Industri Pengolahan,9044.18,9.0
Sulawesi Utara,2016,D,Pengadaan Listrik dan Gas,87.9,0.09
Sulawesi Utara,2016,E,"Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",130.62,0.13
Sulawesi Utara,2016,F,Konstruksi,11451.16,11.39
Sulawesi Utara,2016,G,Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,12176.96,12.11
Sulawesi Utara,2016,H,Transportasi dan Pergudangan,11073.51,11.02
Sulawesi Utara,2016,I,Penyediaan Akomodasi dan Makan Minum,2259.55,2.25
Sulawesi Utara,2016,J,Informasi dan Komunikasi,3879.2,3.86
Sulawesi Utara,2016,K,Jasa Keuangan dan Asuransi,3980.67,3.96
Sulawesi Utara,2016,L,Real Estat,3483.29,3.47
Sulawesi Utara,2016,"M,N",Jasa Perusahaan,88.22,0.09
Sulawesi Utara,2016,O,"Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",8300.78,8.26
