GAMBAR 4.12 JUMLAH FASILITAS KESEHATAN TINGKAT PERTAMA (FKTP) BEKERJASAMA DENGAN BPJS KESEHATAN TAHUN 2014-2018,,,GAMBAR 4.13 PERSENTASE FASILITAS KESEHATAN TINGKAT PERTAMA (FKTP) DAN JEJARING BEKERJASAMA DENGAN BPJS KESEHATAN TAHUN 2018,,,,,,,,,,
"25.000 22.482 21.763 20.708 19.969 20.000 18.437 15.000 10.000 5.000 0 2014 2015 2016 2017 2018 Sumber: Pusat Pembiayaan dan Jaminan Kesehatan, Kemenkes RI, 2019",,,"Jejaring RS Tipe D 5,43% Pratama Dokter 0,12% Praktik Perorangan 24,28% Puskesmas 44,04% Klinik Pratama 26,13%",,,,,,,,,,
,Target Re,nstra 2018:,78%,,,,,,,,,,
19,Nusa Tenggara Timur,381,351,"92,13",,,,,,,,,
20,Kalimantan Barat,244,183,"75,00",,,,,,,,,
21,Kalimantan Tengah,200,186,"93,00",,,,,,,,,
22,Kalimantan Selatan,233,217,"93,13",,,,,,,,,
23,Kalimantan Timur,183,153,"83,61",,,,,,,,,
24,Kalimantan Utara,56,52,"92,86",,,,,,,,,
25,Sulawesi Utara,193,130,"67,36",,,,,,,,,
26,Sulawesi Tengah,202,149,"73,76",,,,,,,,,
27,Sulawesi Selatan,458,402,"87,77",,,,,,,,,
28,Sulawesi Tenggara,284,268,"94,37",,,,,,,,,
29,Gorontalo,93,93,"100,00",,,,,,,,,
30,Sulawesi Barat,94,70,"74,47",,,,,,,,,
31,Maluku,208,143,"68,75",,,,,,,,,
32,Maluku Utara,134,131,"97,76",,,,,,,,,
33,Papua Barat,159,68,"42,77",,,,,,,,,
34,Papua,408,164,"40,20",,,,,,,,,
Indonesia,,9.993,8.799,"88,05",,,,,,,,,
No,Provinsi,Jumlah Puskesmas *,Puskesmas Melaksanakan Penjaringan Peserta Didik Kelas 7 dan 10,,,,,,,,,,
,,,Jumlah,%,,,,,,,,,
(1),(2),(3),(3),(4),,,,,,,,,
1,Aceh,348,296,"85,06",,,,,,,,,
2,Sumatera Utara,581,426,"73,32",,,,,,,,,
3,Sumatera Barat,275,241,"87,64",,,,,,,,,
4,Riau,216,180,"83,33",,,,,,,,,
5,Jambi,195,190,"97,44",,,,,,,,,
6,Sumatera Selatan,332,250,"75,30",,,,,,,,,
7,Bengkulu,180,168,"93,33",,,,,,,,,
8,Lampung,302,295,"97,68",,,,,,,,,
9,Kepulauan Bangka Belitung,64,63,"98,44",,,,,,,,,
10,Kepulauan Riau,83,71,"85,54",,,,,,,,,
11,DKI Jakarta,321,321,"100,00",,,,,,,,,
12,Jawa Barat,1.069,971,"90,83",,,,,,,,,
13,Jawa Tengah,881,844,"95,80",,,,,,,,,
14,DI Yogyakarta,121,113,"93,39",,,,,,,,,
15,Jawa Timur,967,933,"96,48",,,,,,,,,
16,Banten,242,157,"64,88",,,,,,,,,
17,Bali,120,120,"100,00",,,,,,,,,
18,Nusa Tenggara Barat,166,166,"100,00",,,,,,,,,
19,Nusa Tenggara Timur,381,345,"90,55",,,,,,,,,
20,Kalimantan Barat,244,179,"73,36",,,,,,,,,
21,Kalimantan Tengah,200,173,"86,50",,,,,,,,,
22,Kalimantan Selatan,233,143,"61,37",,,,,,,,,
23,Kalimantan Timur,183,138,"75,41",,,,,,,,,
24,Kalimantan Utara,56,51,"91,07",,,,,,,,,
25,Sulawesi Utara,193,108,"55,96",,,,,,,,,
26,Sulawesi Tengah,202,138,"68,32",,,,,,,,,
27,Sulawesi Selatan,458,347,"75,76",,,,,,,,,
28,Sulawesi Tenggara,284,248,"87,32",,,,,,,,,
29,Gorontalo,93,72,"77,42",,,,,,,,,
30,Sulawesi Barat,94,62,"65,96",,,,,,,,,
31,Maluku,208,127,"61,06",,,,,,,,,
32,Maluku Utara,134,131,"97,76",,,,,,,,,
33,Papua Barat,159,55,"34,59",,,,,,,,,
34,Papua,408,125,"30,64",,,,,,,,,
Indonesia,,9.993,8.247,"82,53",,,,,,,,,
No,Provinsi,Jumlah Puskesmas*,Jumlah Puskesmas Menyelenggarakan PKPR,Persentase Puskesmas Menyelenggarakan PKPR,,,,,,,,,
(1),(2),(3),(3),(4),,,,,,,,,
1,Aceh,348,146,"41,95",,,,,,,,,
2,Sumatera Utara,581,281,"48,36",,,,,,,,,
3,Sumatera Barat,275,271,"98,55",,,,,,,,,
4,Riau,216,174,"80,56",,,,,,,,,
5,Jambi,195,162,"83,08",,,,,,,,,
6,Sumatera Selatan,332,199,"59,94",,,,,,,,,
7,Bengkulu,180,142,"78,89",,,,,,,,,
8,Lampung,302,280,"92,72",,,,,,,,,
9,Kepulauan Bangka Belitung,64,60,"93,75",,,,,,,,,
10,Kepulauan Riau,83,63,"75,90",,,,,,,,,
11,DKI Jakarta,321,176,"54,83",,,,,,,,,
12,Jawa Barat,1.069,847,"79,23",,,,,,,,,
13,Jawa Tengah,881,868,"98,52",,,,,,,,,
14,DI Yogyakarta,121,76,"62,81",,,,,,,,,
15,Jawa Timur,967,454,"46,95",,,,,,,,,
16,Banten,242,156,"64,46",,,,,,,,,
17,Bali,120,120,"100,00",,,,,,,,,
18,Nusa Tenggara Barat,166,118,"71,08",,,,,,,,,
19,Nusa Tenggara Timur,381,270,"70,87",,,,,,,,,
20,Kalimantan Barat,244,158,"64,75",,,,,,,,,
21,Kalimantan Tengah,200,72,"36,00",,,,,,,,,
22,Kalimantan Selatan,233,129,"55,36",,,,,,,,,
23,Kalimantan Timur,183,141,"77,05",,,,,,,,,
24,Kalimantan Utara,56,47,"83,93",,,,,,,,,
25,Sulawesi Utara,193,121,"62,69",,,,,,,,,
26,Sulawesi Tengah,202,62,"30,69",,,,,,,,,
27,Sulawesi Selatan,458,133,"29,04",,,,,,,,,
28,Sulawesi Tenggara,284,61,"21,48",,,,,,,,,
29,Gorontalo,93,47,"50,54",,,,,,,,,
30,Sulawesi Barat,94,25,"26,60",,,,,,,,,
31,Maluku,208,111,"53,37",,,,,,,,,
32,Maluku Utara,134,36,"26,87",,,,,,,,,
33,Papua Barat,159,83,"52,20",,,,,,,,,
34,Papua,408,115,"28,19",,,,,,,,,
Indonesia,,9.993,6.204,"62,08",,,,,,,,,
No,Provinsi,Jumlah Puskesmas,Puskesmas Melaksanakan Pelayanan Kesehatan Santun Lansia,,,,,,,,,,
,,,Jumlah,%,,,,,,,,,
(1),(2),(3),(4),(5),,,,,,,,,
1,Aceh,348,149,"42,8",,,,,,,,,
2,Sumatera Utara,581,136,"23,4",,,,,,,,,
3,Sumatera Barat,275,116,"42,2",,,,,,,,,
4,Riau,216,48,"22,2",,,,,,,,,
5,Jambi,195,138,"70,8",,,,,,,,,
6,Sumatera Selatan,332,220,"66,3",,,,,,,,,
7,Bengkulu,180,121,"67,2",,,,,,,,,
8,Lampung,302,258,"85,4",,,,,,,,,
9,Kepulauan Bangka Belitung,64,51,"79,7",,,,,,,,,
10,Kepulauan Riau,83,35,"42,2",,,,,,,,,
11,DKI Jakarta,321,200,"62,3",,,,,,,,,
12,Jawa Barat,1.069,586,"54,8",,,,,,,,,
13,Jawa Tengah,881,364,"41,3",,,,,,,,,
14,DI Yogyakarta,121,109,"90,1",,,,,,,,,
15,Jawa Timur,967,412,"42,6",,,,,,,,,
16,Banten,242,133,"55,0",,,,,,,,,
17,Bali,120,87,"72,5",,,,,,,,,
18,Nusa Tenggara Barat,166,91,"54,8",,,,,,,,,
19,Nusa Tenggara Timur,381,278,"73,0",,,,,,,,,
20,Kalimantan Barat,244,191,"78,3",,,,,,,,,
21,Kalimantan Tengah,200,71,"35,5",,,,,,,,,
22,Kalimantan Selatan,233,107,"45,9",,,,,,,,,
23,Kalimantan Timur,183,137,"74,9",,,,,,,,,
24,Kalimantan Utara,56,42,"75,0",,,,,,,,,
25,Sulawesi Utara,193,174,"90,2",,,,,,,,,
26,Sulawesi Tengah,202,42,"20,8",,,,,,,,,
27,Sulawesi Selatan,458,299,"65,3",,,,,,,,,
28,Sulawesi Tenggara,284,15,"5,3",,,,,,,,,
29,Gorontalo,93,62,"66,7",,,,,,,,,
30,Sulawesi Barat,94,51,"54,3",,,,,,,,,
31,Maluku,208,5,"2,4",,,,,,,,,
32,Maluku Utara,134,56,"41,8",,,,,,,,,
33,Papua Barat,159,8,"5,0",,,,,,,,,
34,Papua,408,43,"10,5",,,,,,,,,
Indonesia,,9.993,4.835,"48,4",,,,,,,,,
No,Provinsi,Jumlah Puskesmas,Jumlah Puskesmas Pandu PTM,Persentase Puskesmas Pandu PTM,,,,,,,,,
(1),(2),[3],[4],[5],,,,,,,,,
1,Aceh,341,307,"90,03",,,,,,,,,
2,Sumatera Utara,571,336,"58,84",,,,,,,,,
3,Sumatera Barat,266,240,"90,23",,,,,,,,,
4,Riau,229,148,"64,63",,,,,,,,,
5,Jambi,181,162,"89,50",,,,,,,,,
6,Sumatera Selatan,334,262,"78,44",,,,,,,,,
7,Bengkulu,181,120,"66,30",,,,,,,,,
8,Lampung,307,274,"89,25",,,,,,,,,
9,Kep. Bangka Belitung,61,61,"100,00",,,,,,,,,
10,Kepulauan Riau,81,74,"91,36",,,,,,,,,
11,DKI Jakarta,345,296,"85,80",,,,,,,,,
12,Jawa Barat,1.079,799,"74,05",,,,,,,,,
13,Jawa Tengah,874,757,"86,61",,,,,,,,,
14,DI Yogyakarta,121,120,"99,17",,,,,,,,,
15,Jawa Timur,963,953,"98,96",,,,,,,,,
16,Banten,238,216,"90,76",,,,,,,,,
17,Bali,119,110,"92,44",,,,,,,,,
18,Nusa Tenggara Barat,160,133,"83,13",,,,,,,,,
19,Nusa Tenggara Timur,385,269,"69,87",,,,,,,,,
20,Kalimantan Barat,240,208,"86,67",,,,,,,,,
21,Kalimantan Tengah,196,154,"78,57",,,,,,,,,
22,Kalimantan Selatan,232,221,"95,26",,,,,,,,,
23,Kalimantan Timur,224,90,"40,18",,,,,,,,,
24,Kalimantan Utara,57,15,"26,32",,,,,,,,,
25,Sulawesi Utara,183,81,"44,26",,,,,,,,,
26,Sulawesi Tengah,190,104,"54,74",,,,,,,,,
27,Sulawesi Selatan,448,393,"87,72",,,,,,,,,
28,Sulawesi Tenggara,260,108,"41,54",,,,,,,,,
29,Gorontalo,92,59,"64,13",,,,,,,,,
30,Sulawesi Barat,102,66,"64,71",,,,,,,,,
31,Maluku,193,68,"35,23",,,,,,,,,
32,Maluku Utara,135,72,"53,33",,,,,,,,,
33,Papua Barat,145,45,"31,03",,,,,,,,,
34,Papua,383,42,"10,97",,,,,,,,,
Indonesia,,9.916,7.363,"74,25",,,,,,,,,
No,Provinsi,Jumlah Puskesmas,Jumlah Puskesmas yang melaksanakan deteksi dini kanker payudara dan leher rahim,Persentase Puskesmas Pandu PTM,,,,,,,,,
(1),(2),[3],[4],[5],,,,,,,,,
1,Aceh,341,86,"25,22",,,,,,,,,
2,Sumatera Utara,571,273,"47,81",,,,,,,,,
3,Sumatera Barat,266,105,"39,47",,,,,,,,,
4,Riau,229,61,"26,64",,,,,,,,,
5,Jambi,181,174,"96,13",,,,,,,,,
6,Sumatera Selatan,334,240,"71,86",,,,,,,,,
7,Bengkulu,181,170,"93,92",,,,,,,,,
8,Lampung,307,244,"79,48",,,,,,,,,
9,Kep. Bangka Belitung,61,62,"101,64",,,,,,,,,
10,Kepulauan Riau,81,22,"27,16",,,,,,,,,
11,DKI Jakarta,345,275,"79,71",,,,,,,,,
12,Jawa Barat,1.079,509,"47,17",,,,,,,,,
13,Jawa Tengah,874,536,"61,33",,,,,,,,,
14,DI Yogyakarta,121,117,"96,69",,,,,,,,,
15,Jawa Timur,963,470,"48,81",,,,,,,,,
16,Banten,238,170,"71,43",,,,,,,,,
17,Bali,119,120,"100,84",,,,,,,,,
18,Nusa Tenggara Barat,160,105,"65,63",,,,,,,,,
19,Nusa Tenggara Timur,385,206,"53,51",,,,,,,,,
20,Kalimantan Barat,240,135,"56,25",,,,,,,,,
21,Kalimantan Tengah,196,93,"47,45",,,,,,,,,
22,Kalimantan Selatan,232,41,"17,67",,,,,,,,,
23,Kalimantan Timur,224,40,"17,86",,,,,,,,,
24,Kalimantan Utara,57,35,"61,40",,,,,,,,,
25,Sulawesi Utara,183,14,"7,65",,,,,,,,,
26,Sulawesi Tengah,190,111,"58,42",,,,,,,,,
27,Sulawesi Selatan,448,236,"52,68",,,,,,,,,
28,Sulawesi Tenggara,260,51,"19,62",,,,,,,,,
29,Gorontalo,92,12,"13,04",,,,,,,,,
30,Sulawesi Barat,102,63,"61,76",,,,,,,,,
31,Maluku,193,78,"40,41",,,,,,,,,
32,Maluku Utara,135,55,"40,74",,,,,,,,,
33,Papua Barat,145,59,"40,69",,,,,,,,,
34,Papua,383,9,"2,35",,,,,,,,,
Indonesia,,9.916,4.977,"50,19",,,,,,,,,
No,Provinsi,Jumlah Puskesmas,Jumlah Puskesmas yg melaksanakan deteksi dini dan Rujukan Katarak,Persentase Puskesmas yg melaksanakan deteksi dini dan Rujukan Katarak,,,,,,,,,
(1),(2),[3],[4],[5],,,,,,,,,
1,Aceh,341,0,"0,00%",,,,,,,,,
2,Sumatera Utara,571,100,"17,51%",,,,,,,,,
3,Sumatera Barat,266,0,"0,00%",,,,,,,,,
4,Riau,229,0,"0,00%",,,,,,,,,
5,Jambi,181,30,"16,57%",,,,,,,,,
6,Sumatera Selatan,334,0,"0,00%",,,,,,,,,
7,Bengkulu,181,61,"33,70%",,,,,,,,,
8,Lampung,307,110,"35,83%",,,,,,,,,
9,Kep. Bangka Belitung,61,0,"0,00%",,,,,,,,,
10,Kepulauan Riau,81,0,"0,00%",,,,,,,,,
11,DKI Jakarta,345,204,"59,13%",,,,,,,,,
12,Jawa Barat,1.079,503,"46,62%",,,,,,,,,
13,Jawa Tengah,874,115,"13,16%",,,,,,,,,
14,DI Yogyakarta,121,42,"34,71%",,,,,,,,,
15,Jawa Timur,963,564,"58,57%",,,,,,,,,
16,Banten,238,140,"58,82%",,,,,,,,,
17,Bali,119,30,"25,21%",,,,,,,,,
18,Nusa Tenggara Barat,160,45,"28,13%",,,,,,,,,
19,Nusa Tenggara Timur,385,1,"0,26%",,,,,,,,,
20,Kalimantan Barat,240,0,"0,00%",,,,,,,,,
21,Kalimantan Tengah,196,10,"5,10%",,,,,,,,,
22,Kalimantan Selatan,232,0,"0,00%",,,,,,,,,
23,Kalimantan Timur,224,0,"0,00%",,,,,,,,,
24,Kalimantan Utara,57,0,"0,00%",,,,,,,,,
25,Sulawesi Utara,183,26,"14,21%",,,,,,,,,
26,Sulawesi Tengah,190,44,"23,16%",,,,,,,,,
27,Sulawesi Selatan,448,375,"83,71%",,,,,,,,,
28,Sulawesi Tenggara,260,0,"0,00%",,,,,,,,,
29,Gorontalo,92,2,"2,17%",,,,,,,,,
30,Sulawesi Barat,102,48,"47,06%",,,,,,,,,
31,Maluku,193,25,"12,95%",,,,,,,,,
32,Maluku Utara,135,10,"7,41%",,,,,,,,,
33,Papua Barat,145,1,"0,69%",,,,,,,,,
34,Papua,383,1,"0,26%",,,,,,,,,
Indonesia,,9.916,2.487,"25,08%",,,,,,,,,
No.,Provinsi,Jumlah Kab/Kota,Jumlah Kab/Kota yang menyelenggarakan Upaya Kesehatan Jiwa,%,,,,,,,,,
(1),(2),[3],[4],[5],,,,,,,,,
1,Aceh,23,23,"100,00",,,,,,,,,
2,Sumatera Utara,33,10,"30,30",,,,,,,,,
3,Sumatera Barat,19,0,"0,00",,,,,,,,,
4,Riau,12,4,"33,33",,,,,,,,,
5,Jambi,11,11,"100,00",,,,,,,,,
6,Sumatera Selatan,17,17,"100,00",,,,,,,,,
7,Bengkulu,10,0,"0,00",,,,,,,,,
8,Lampung,15,15,"100,00",,,,,,,,,
9,Kep. Bangka Belitung,7,7,"100,00",,,,,,,,,
10,Kepulauan Riau,7,7,"100,00",,,,,,,,,
11,DKI Jakarta,6,0,"0,00",,,,,,,,,
12,Jawa Barat,27,12,"44,44",,,,,,,,,
13,Jawa Tengah,35,15,"42,86",,,,,,,,,
14,DI Yogyakarta,5,0,"0,00",,,,,,,,,
15,Jawa Timur,38,37,"97,37",,,,,,,,,
16,Banten,8,8,"100,00",,,,,,,,,
17,Bali,9,9,"100,00",,,,,,,,,
18,Nusa Tenggara Barat,10,0,"0,00",,,,,,,,,
19,Nusa Tenggara Timur,22,7,"31,82",,,,,,,,,
20,Kalimantan Barat,14,0,"0,00",,,,,,,,,
21,Kalimantan Tengah,14,0,"0,00",,,,,,,,,
22,Kalimantan Selatan,13,13,"100,00",,,,,,,,,
23,Kalimantan Timur,10,3,"30,00",,,,,,,,,
24,Kalimantan Utara,5,5,"100,00",,,,,,,,,
25,Sulawesi Utara,15,11,"73,33",,,,,,,,,
26,Sulawesi Tengah,13,-,-,,,,,,,,,
27,Sulawesi Selatan,24,0,"0,00",,,,,,,,,
28,Sulawesi Tenggara,17,7,"41,18",,,,,,,,,
29,Gorontalo,6,6,"100,00",,,,,,,,,
30,Sulawesi Barat,6,0,"0,00",,,,,,,,,
31,Maluku,11,11,"100,00",,,,,,,,,
32,Maluku Utara,10,6,"60,00",,,,,,,,,
33,Papua Barat,13,0,"0,00",,,,,,,,,
34,Papua,29,3,"10,34",,,,,,,,,
Indonesia,,514,247,"48,05",,,,,,,,,
