Dokter Spesialis Lain 16.382 Dokter 37% Spesialis Dasar 17.424 39% Dokter Spesialis Dokter Gigi Penunjang Spesialis 7.787 2.892 18% 6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PROGRAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No,UNIT UTAMA,,PENCEGAHAN,PELAYANAN,PELATIHAN DAN,,,,,,,,,,,,,,,,,,,,,,,,,
,,KESEHATAN,DAN,,,DUKUNGAN,,,,,,,,,,,,,,,,,,,,,,,,
,,,,KESEHATAN DAN,PENDIDIKAN,,JUMLAH,,,,,,,,,,,,,,,,,,,,,,,
,,MASYARAKAT,PENGENDALIAN,,,MANAJEMEN,,,,,,,,,,,,,,,,,,,,,,,,
,,,,JKN,VOKASI,,,,,,,,,,,,,,,,,,,,,,,,,
,,,PENYAKIT,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,DKI Jakarta,143,473,616,51,140,191,194,613,807,,,,,,,,,,,,,,,,,,,,
12,Jawa Barat,239,1.011,1.250,262,808,1.070,501,1.819,2.320,,,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,180,1.079,1.259,137,771,908,317,1.850,2.167,,,,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,22,157,179,17,133,150,39,290,329,,,,,,,,,,,,,,,,,,,,
15,Jawa Timur,163,1.034,1.197,142,683,825,305,1.717,2.022,,,,,,,,,,,,,,,,,,,,
16,Banten,59,205,264,63,273,336,122,478,600,,,,,,,,,,,,,,,,,,,,
17,Bali,34,142,176,44,75,119,78,217,295,,,,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,124,347,471,51,181,232,175,528,703,,,,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,161,575,736,63,187,250,224,762,986,,,,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,78,263,341,56,158,214,134,421,555,,,,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,66,211,277,48,149,197,114,360,474,,,,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,66,306,372,72,189,261,138,495,633,,,,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,54,269,323,52,,52,106,269,375,,,,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,17,73,90,18,45,63,35,118,153,,,,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,50,198,248,33,103,136,83,301,384,,,,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,58,374,432,38,166,204,96,540,636,,,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,89,820,909,73,532,605,162,1.352,1.514,,,,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,76,513,589,60,304,364,136,817,953,,,,,,,,,,,,,,,,,,,,
29,Gorontalo,9,125,134,10,70,80,19,195,214,,,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,23,185,208,24,72,96,47,257,304,,,,,,,,,,,,,,,,,,,,
31,Maluku,44,167,211,26,106,241,70,273,343,,,,,,,,,,,,,,,,,,,,
32,Maluku Utara,28,149,177,19,87,270,47,236,283,,,,,,,,,,,,,,,,,,,,
33,Papua Barat,22,121,143,30,114,486,52,235,287,,,,,,,,,,,,,,,,,,,,
34,Papua,93,249,342,33,126,159,126,375,501,,,,,,,,,,,,,,,,,,,,
Indonesia,,2.441,12.727,15.168,1.810,7.321,9.746,4.251,20.048,24.299,,,,,,,,,,,,,,,,,,,,
No,Provinsi,Tenaga Kefarmasian,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tenaga Kefarmasiana,,,Apoteker,,,Total,,,,,,,,,,,,,,,,,,,,,,
,,L,P,L + P,L,P,L + P,L,P,L + P,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),,,,,,,,,,,,,,,,,,,,
1,Aceh,143,944,1.087,42,310,352,185,1.254,1.439,,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,180,1.424,1.604,101,509,610,281,1.933,2.214,,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,114,871,985,56,361,417,170,1.232,1.402,,,,,,,,,,,,,,,,,,,,
4,Riau,125,775,900,55,401,456,180,1.176,1.356,,,,,,,,,,,,,,,,,,,,
5,Jambi,46,400,446,44,193,237,90,593,683,,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,168,985,1.153,89,339,428,257,1.324,1.581,,,,,,,,,,,,,,,,,,,,
7,Bengkulu,42,249,291,23,114,137,65,363,428,,,,,,,,,,,,,,,,,,,,
8,Lampung,110,448,558,62,200,262,172,648,820,,,,,,,,,,,,,,,,,,,,
9,Kep. Bangka Belitung,53,196,249,25,83,108,78,279,357,,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,84,260,344,40,129,169,124,389,513,,,,,,,,,,,,,,,,,,,,
11,DKI Jakarta,882,3.527,4.409,339,1.111,1.450,1.221,4.638,5.859,,,,,,,,,,,,,,,,,,,,
12,Jawa Barat,1.279,4.910,6.189,490,1.837,2.327,1.769,6.747,8.516,,,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,730,4.261,4.991,327,1.728,2.055,1.057,5.989,7.046,,,,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,96,845,941,66,421,487,162,1.266,1.428,,,,,,,,,,,,,,,,,,,,
15,Jawa Timur,800,4.550,5.350,392,1.767,2.159,1.192,6.317,7.509,,,,,,,,,,,,,,,,,,,,
16,Banten,294,1.270,1.564,120,608,728,414,1.878,2.292,,,,,,,,,,,,,,,,,,,,
17,Bali,143,667,810,111,247,358,254,914,1.168,,,,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,176,357,533,90,204,294,266,561,827,,,,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,89,412,501,49,216,265,138,628,766,,,,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,107,335,442,71,188,259,178,523,701,,,,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,67,211,278,34,160,194,101,371,472,,,,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,166,506,672,72,201,273,238,707,945,,,,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,215,547,762,71,,71,286,547,833,,,,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,38,132,170,29,74,103,67,206,273,,,,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,112,316,428,59,182,241,171,498,669,,,,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,97,354,451,56,189,245,153,543,696,,,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,211,1.106,1.317,138,759,897,349,1.865,2.214,,,,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,48,247,295,46,228,274,94,475,569,,,,,,,,,,,,,,,,,,,,
29,Gorontalo,37,130,167,17,76,93,54,206,260,,,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,12,108,120,13,70,83,25,178,203,,,,,,,,,,,,,,,,,,,,
31,Maluku,28,110,138,21,119,241,49,229,278,,,,,,,,,,,,,,,,,,,,
32,Maluku Utara,24,127,151,17,78,270,41,205,246,,,,,,,,,,,,,,,,,,,,
33,Papua Barat,41,112,153,15,96,486,56,208,264,,,,,,,,,,,,,,,,,,,,
34,Papua,82,236,318,48,178,226,130,414,544,,,,,,,,,,,,,,,,,,,,
Indonesia,,6.839,31.928,38.767,3.228,13.376,17.255,10.067,45.304,55.371,,,,,,,,,,,,,,,,,,,,
No,Provinsi,Pejabat Struktural,,,Tenaga Pendidik,,,Tenaga Dukungan Manajemen,,,Total,,,,,,,,,,,,,,,,,,,
,,L,P,L+P,L,P,L+P,L,P,L+P,L,P,L+P,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),,,,,,,,,,,,,,,,,
1,Aceh,204,202,406,2,2,4,4.106,3.383,7.489,4.312,3.587,7.899,,,,,,,,,,,,,,,,,
2,Sumatera Utara,254,376,630,5,8,13,5.532,6.621,12.153,5.791,7.005,12.796,,,,,,,,,,,,,,,,,
3,Sumatera Barat,154,310,464,1,0,1,2.438,3.013,5.451,2.593,3.323,5.916,,,,,,,,,,,,,,,,,
4,Riau,152,193,345,2,1,3,3.774,3.917,7.691,3.928,4.111,8.039,,,,,,,,,,,,,,,,,
5,Jambi,93,114,207,0,0,0,1.683,2.043,3.726,1.776,2.157,3.933,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,161,281,442,1,0,1,4.290,4.303,8.593,4.452,4.584,9.036,,,,,,,,,,,,,,,,,
7,Bengkulu,69,78,147,1,0,1,785,923,1.708,855,1.001,1.856,,,,,,,,,,,,,,,,,
8,Lampung,125,236,361,0,2,2,3.294,3.536,6.830,3.419,3.774,7.193,,,,,,,,,,,,,,,,,
9,Kep. Bangka Belitung,68,98,166,0,0,0,1.231,1.073,2.304,1.299,1.171,2.470,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,88,94,182,1,2,3,1.755,1.546,3.301,1.844,1.642,3.486,,,,,,,,,,,,,,,,,
11,DKI Jakarta,705,918,1.623,32,46,78,21.824,16.998,38.822,22.561,17.962,40.523,,,,,,,,,,,,,,,,,
12,Jawa Barat,876,1.085,1.961,11,16,27,28.982,20.747,49.729,29.869,21.848,51.717,,,,,,,,,,,,,,,,,
13,Jawa Tengah,937,885,1.822,12,9,21,24.647,18.774,43.421,25.596,19.668,45.264,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,167,197,364,3,9,12,4.646,3.854,8.500,4.816,4.060,8.876,,,,,,,,,,,,,,,,,
15,Jawa Timur,886,1.055,1.941,16,22,38,24.972,19.886,44.858,25.874,20.963,46.837,,,,,,,,,,,,,,,,,
16,Banten,196,310,506,3,1,4,6.931,6.355,13.286,7.130,6.666,13.796,,,,,,,,,,,,,,,,,
17,Bali,238,264,502,2,4,6,4.237,5.186,9.423,4.477,5.454,9.931,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,162,146,308,4,7,11,2.874,1.857,4.731,3.040,2.010,5.050,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,103,136,239,0,1,1,2.087,2.076,4.163,2.190,2.213,4.403,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,117,118,235,0,0,0,1.714,2.278,3.992,1.831,2.396,4.227,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,116,109,225,0,0,0,1.336,1.566,2.902,1.452,1.675,3.127,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,170,124,294,0,1,1,2.975,2.584,5.559,3.145,2.709,5.854,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,161,157,318,0,1,1,3.510,3.423,6.933,3.671,3.581,7.252,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,44,36,80,0,,0,864,766,1.630,908,802,1.710,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,107,193,300,4,6,10,1.844,1.895,3.739,1.955,2.094,4.049,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,108,144,252,1,1,2,1.368,1.575,2.943,1.477,1.720,3.197,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,251,334,585,3,3,6,3.668,4.475,8.143,3.922,4.812,8.734,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,79,103,182,0,0,0,861,978,1.839,940,1.081,2.021,,,,,,,,,,,,,,,,,
29,Gorontalo,47,92,139,1,0,1,708,763,1.471,756,855,1.611,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,22,33,55,0,0,0,387,401,788,409,434,843,,,,,,,,,,,,,,,,,
31,Maluku,71,66,137,0,2,2,799,887,1.686,870,955,1.825,,,,,,,,,,,,,,,,,
32,Maluku Utara,31,53,84,1,1,241,441,587,1.028,473,641,1.114,,,,,,,,,,,,,,,,,
33,Papua Barat,54,34,88,0,0,270,767,768,1.535,821,802,1.623,,,,,,,,,,,,,,,,,
34,Papua,70,80,150,1,0,486,1.287,1.344,2.631,1.358,1.424,2.782,,,,,,,,,,,,,,,,,
Indonesia,,7.086,8.654,15.740,107,145,1.246,172.617,150.381,322.998,179.810,159.180,338.990,,,,,,,,,,,,,,,,,
No,Provinsi,Tenaga Psikologi Klinis,,,Tenaga Kesehatan Tradisional,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Tenaga Kesehatan Tradisional Ramuan,,,Tenaga Kesehatan Tradisional Keterampilan,,,,,,,,,,,,,,,,,,,,,,
,,L,P,L + P,L,P,L + P,L,P,L + P,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),,,,,,,,,,,,,,,,,,,,
1,Aceh,12,78,90,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,4,25,29,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,2,22,24,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
4,Riau,4,31,35,1,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,
5,Jambi,1,14,15,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,12,30,42,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7,Bengkulu,3,7,10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
8,Lampung,4,9,13,0,7,7,0,33,33,,,,,,,,,,,,,,,,,,,,
9,Kep. Bangka Belitung,3,8,11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,3,13,16,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
11,DKI Jakarta,16,125,141,20,20,40,18,65,83,,,,,,,,,,,,,,,,,,,,
12,Jawa Barat,7,87,94,0,1,1,10,8,18,,,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,28,135,163,7,14,21,3,14,17,,,,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,11,102,113,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
15,Jawa Timur,29,110,139,3,22,25,15,70,85,,,,,,,,,,,,,,,,,,,,
16,Banten,8,33,41,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,
17,Bali,6,30,36,2,1,3,1,9,10,,,,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,1,21,22,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,1,8,9,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,4,16,20,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,2,14,16,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,3,34,37,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,2,21,23,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,2,1,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,4,7,11,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,12,19,31,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,8,12,20,0,0,0,2,1,3,,,,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,1,12,13,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
29,Gorontalo,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,2,1,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
31,Maluku,1,11,12,0,0,241,0,1,1,,,,,,,,,,,,,,,,,,,,
32,Maluku Utara,1,2,3,0,0,270,0,0,0,,,,,,,,,,,,,,,,,,,,
33,Papua Barat,1,5,6,0,0,486,0,0,0,,,,,,,,,,,,,,,,,,,,
34,Papua,2,4,6,0,0,0,29,35,64,,,,,,,,,,,,,,,,,,,,
Indonesia,,200,1.047,1.247,35,68,1.100,78,241,319,,,,,,,,,,,,,,,,,,,,
No,Provinsi,Tenaga Psikologi Klinis,,,Tenaga Kesehatan Tradisional,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Tenaga Kesehatan Tradisional Ramuan,,,Tenaga Kesehatan Tradisional Keterampilan,,,,,,,,,,,,,,,,,,,,,,
,,L,P,L + P,L,P,L + P,L,P,L + P,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),,,,,,,,,,,,,,,,,,,,
1,Aceh,2,24,26,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4,Riau,0,1,1,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,
5,Jambi,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,2,7,9,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7,Bengkulu,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
8,Lampung,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
9,Kep. Bangka Belitung,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
11,DKI Jakarta,4,19,23,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
12,Jawa Barat,0,1,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,4,54,58,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
15,Jawa Timur,4,21,25,0,15,15,11,42,53,,,,,,,,,,,,,,,,,,,,
16,Banten,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
17,Bali,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,0,2,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,0,2,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,1,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,1,3,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,0,2,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
29,Gorontalo,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
31,Maluku,0,1,1,0,0,241,0,0,0,,,,,,,,,,,,,,,,,,,,
32,Maluku Utara,0,0,0,0,0,270,0,0,0,,,,,,,,,,,,,,,,,,,,
33,Papua Barat,1,0,1,0,0,486,0,0,0,,,,,,,,,,,,,,,,,,,,
34,Papua,1,0,1,0,0,0,29,35,64,,,,,,,,,,,,,,,,,,,,
Indonesia,,22,140,162,1,17,1.015,40,79,119,,,,,,,,,,,,,,,,,,,,
No,Provinsi,Tenaga Psikologi Klinis,,,Tenaga Kesehatan Tradisional,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Tenaga Kesehatan Tradisional Ramuan,,,Tenaga Kesehatan Tradisional Keterampilan,,,,,,,,,,,,,,,,,,,,,,
,,L,P,L + P,L,P,L + P,L,P,L + P,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),,,,,,,,,,,,,,,,,,,,
1,Aceh,7,45,52,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,4,22,26,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,1,18,19,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
4,Riau,4,28,32,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,
5,Jambi,0,13,13,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,10,20,30,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
7,Bengkulu,2,6,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
8,Lampung,4,7,11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
9,Kep. Bangka Belitung,0,7,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,1,10,11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
11,DKI Jakarta,11,82,93,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,
12,Jawa Barat,4,65,69,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,23,125,148,1,2,3,1,1,2,,,,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,5,31,36,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
15,Jawa Timur,19,71,90,1,2,3,3,2,5,,,,,,,,,,,,,,,,,,,,
16,Banten,7,28,35,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
17,Bali,3,20,23,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,0,17,17,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,0,7,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,3,13,16,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,2,8,10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,1,31,32,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,1,8,9,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,1,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,3,7,10,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,11,14,25,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,5,7,12,0,0,0,2,1,3,,,,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,1,10,11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
29,Gorontalo,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,1,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
31,Maluku,1,6,7,0,0,241,0,1,1,,,,,,,,,,,,,,,,,,,,
32,Maluku Utara,1,1,2,0,0,270,0,0,0,,,,,,,,,,,,,,,,,,,,
33,Papua Barat,0,5,5,0,0,486,0,0,0,,,,,,,,,,,,,,,,,,,,
34,Papua,1,4,5,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,
Indonesia,,137,738,875,3,7,1.007,6,7,13,,,,,,,,,,,,,,,,,,,,
