,"20% 15% 13,4% 13,2% 13,0% 12,9% 11,3% 10,2% 9,8% 9,6% 10% 6,6% 5% 0% Ahli Gizi Farmasi Kesehatan Kesehatan Dokter Bidan Perawat Dokter Gigi Teknologi Lingkungan Masyarakat Umum Laboratorium Medik",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PROGRAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No,UNIT UTAMA,,PENCEGAHAN,PELAYANAN,PELATIHAN DAN,,,,,,,,,,,,,,,,,,,,,,,,,
,,KESEHATAN,DAN,,,DUKUNGAN,,,,,,,,,,,,,,,,,,,,,,,,
,,,,KESEHATAN DAN,PENDIDIKAN,,JUMLAH,,,,,,,,,,,,,,,,,,,,,,,
,,MASYARAKAT,PENGENDALIAN,,,MANAJEMEN,,,,,,,,,,,,,,,,,,,,,,,,
,,,,JKN,VOKASI,,,,,,,,,,,,,,,,,,,,,,,,,
,,,PENYAKIT,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Sulawesi Barat,5,0,4,4,8,1,5,0,7,34,,,,,,,,,,,,,,,,,,,
29,Maluku,16,3,8,19,20,29,11,13,28,147,,,,,,,,,,,,,,,,,,,
30,Maluku Utara,11,0,3,2,17,20,19,1,27,100,,,,,,,,,,,,,,,,,,,
31,Papua Barat,2,0,2,11,3,10,7,5,10,50,,,,,,,,,,,,,,,,,,,
32,Papua,4,0,18,17,23,241,15,10,14,109,,,,,,,,,,,,,,,,,,,
Indonesia,,142,174,217,211,393,270,296,100,478,2.262,,,,,,,,,,,,,,,,,,,
No,Provinsi,Spesialis Anak,,Spesialis Obstetri dan Ginekologi,,Spesialis Penyakit Dalam,,Spesialis Bedah,,Spesialis Anestesi,,Spesialis Patologi Klinik,,Spesialis Radiologi,,Total,,,,,,,,,,,,,,
,,PBL/ ASN,PBTL-nonASN,PBL/ ASN,PBTL-nonASN,PBL/ ASN,PBTL-nonASN,PBL/ ASN,PBTL-nonASN,PBL/ ASN,PBTL-nonASN,PBL/ ASN,PBTL-nonASN,PBL/ ASN,PBTL-nonASN,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16),(17),,,,,,,,,,,,,,
1,Aceh,2,0,0,0,3,0,1,1,0,0,1,0,3,0,11,,,,,,,,,,,,,,
2,Sumatera Utara,2,1,2,2,2,1,1,2,0,0,1,0,0,0,14,,,,,,,,,,,,,,
3,Sumatera Barat,1,1,1,4,2,3,1,2,1,2,6,0,2,0,26,,,,,,,,,,,,,,
4,Riau,0,3,1,0,0,1,2,2,0,0,1,0,0,0,10,,,,,,,,,,,,,,
5,Jambi,0,0,3,0,0,1,1,1,0,0,1,0,1,0,8,,,,,,,,,,,,,,
6,Sumatera Selatan,3,0,6,1,0,0,3,1,2,0,1,0,0,0,17,,,,,,,,,,,,,,
7,Bengkulu,0,3,0,3,0,1,0,0,0,1,1,0,2,0,11,,,,,,,,,,,,,,
8,Lampung,3,2,0,2,0,1,0,0,0,0,2,0,2,0,12,,,,,,,,,,,,,,
9,Kep. Bangka Belitung,0,0,0,1,1,0,1,0,0,0,0,0,2,0,5,,,,,,,,,,,,,,
10,Kepulauan Riau,4,0,0,3,0,3,0,2,0,0,0,0,0,0,12,,,,,,,,,,,,,,
11,DKI Jakarta,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,,,,,,,,,,,,,,
12,Jawa Barat,3,3,1,3,1,4,4,2,0,1,0,0,1,0,23,,,,,,,,,,,,,,
13,Jawa Tengah,3,1,2,4,0,1,0,0,1,1,3,0,2,0,18,,,,,,,,,,,,,,
14,DI Yogyakarta,0,0,4,0,0,0,2,0,0,1,1,1,1,0,10,,,,,,,,,,,,,,
15,Jawa Timur,5,1,3,3,7,2,4,2,0,1,1,1,0,0,30,,,,,,,,,,,,,,
16,Banten,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
17,Bali,0,1,1,1,0,0,0,0,0,2,4,0,2,0,11,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,0,4,2,2,1,3,2,2,0,3,0,2,1,0,22,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,5,1,1,5,0,4,2,4,1,6,0,0,0,1,30,,,,,,,,,,,,,,
20,Kalimantan Barat,0,5,0,3,2,6,2,1,0,3,1,2,2,0,27,,,,,,,,,,,,,,
21,Kalimantan Tengah,4,1,0,4,0,3,2,3,0,1,0,2,2,0,22,,,,,,,,,,,,,,
22,Kalimantan Selatan,1,2,2,3,1,1,0,0,0,1,1,0,0,0,12,,,,,,,,,,,,,,
23,Kalimantan Timur,2,0,1,0,1,0,0,0,0,0,1,0,0,0,5,,,,,,,,,,,,,,
24,Kalimantan Utara,0,0,1,0,,2,0,0,0,1,1,0,0,0,5,,,,,,,,,,,,,,
25,Sulawesi Utara,1,0,0,2,1,0,1,0,0,0,2,0,1,0,8,,,,,,,,,,,,,,
26,Sulawesi Tengah,2,1,0,3,2,3,1,3,0,1,0,0,0,0,16,,,,,,,,,,,,,,
27,Sulawesi Selatan,8,2,5,1,6,0,3,0,3,2,1,0,0,0,31,,,,,,,,,,,,,,
28,Sulawesi Tenggara,1,3,2,1,0,3,0,4,0,2,3,0,0,0,19,,,,,,,,,,,,,,
29,Gorontalo,0,1,2,0,2,2,0,1,1,0,0,0,0,0,9,,,,,,,,,,,,,,
30,Sulawesi Barat,1,0,0,0,0,1,1,1,1,1,0,0,1,0,7,,,,,,,,,,,,,,
31,Maluku,3,3,0,3,0,2,3,1,1,0,1,0,0,0,17,,,,,,,,,,,,,,
32,Maluku Utara,1,1,0,0,1,241,1,1,0,0,0,0,2,0,248,,,,,,,,,,,,,,
33,Papua Barat,1,0,2,0,0,270,2,0,0,0,0,0,0,0,275,,,,,,,,,,,,,,
34,Papua,1,0,0,1,4,486,4,0,0,0,1,0,0,0,497,,,,,,,,,,,,,,
35,TNI/POLRI dan K/L lainnya,4,0,0,0,7,0,7,0,1,0,3,0,2,0,24,,,,,,,,,,,,,,
Indonesia,,61,40,42,55,44,1.045,53,36,12,30,39,8,29,1,1.495,,,,,,,,,,,,,,
No,Provinsi,Puskesmas,,,,Rumah Sakit,,,,Sarana Pelayanan Kesehatan Lainnya,,,,Total,,,,,,,,,,,,,,,,
,,Perawat,,,Bidan,Perawat,,,Bidan,Perawat,,,Bidan,Perawat,,,Bidan,,,,,,,,,,,,,
,,L,P,L+P,,L,P,L+P,,L,P,L+P,,L,P,L+P,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16),(17),(18),,,,,,,,,,,,,
1,Aceh,2.672,7.009,9.681,16.691,3.360,6.742,10.102,4.553,259,332,591,362,6.291,14.083,20.374,21606,,,,,,,,,,,,,
2,Sumatera Utara,2.481,6.201,8.682,19.097,3.843,11.379,15.222,5.998,413,687,1.100,1.181,6.737,18.267,25.004,26276,,,,,,,,,,,,,
3,Sumatera Barat,602,2.827,3.429,6.734,1.456,6.423,7.879,1.841,147,387,534,418,2.205,9.637,11.842,8993,,,,,,,,,,,,,
4,Riau,1.086,3.052,4.138,6.245,1.755,5.269,7.024,2.306,252,447,699,1.016,3.093,8.768,11.861,9567,,,,,,,,,,,,,
5,Jambi,1.063,2.546,3.609,5.444,1.155,3.120,4.275,1.335,178,290,468,609,2.396,5.956,8.352,7388,,,,,,,,,,,,,
6,Sumatera Selatan,1.730,5.185,6.915,11.909,2.070,6.946,9.016,2.878,360,615,975,854,4.160,12.746,16.906,15641,,,,,,,,,,,,,
7,Bengkulu,652,1.687,2.339,3.556,814,1.788,2.602,1.093,120,176,296,225,1.586,3.651,5.237,4874,,,,,,,,,,,,,
8,Lampung,1.869,2.872,4.741,8.257,2.462,4.438,6.900,1.932,417,589,1.006,945,4.748,7.899,12.647,11134,,,,,,,,,,,,,
9,Kep. Bangka Belitung,376,819,1.195,1.053,709,1.660,2.369,518,139,264,403,238,1.224,2.743,3.967,1809,,,,,,,,,,,,,
10,Kepulauan Riau,326,944,1.270,1.495,837,2.531,3.368,867,189,392,581,418,1.352,3.867,5.219,2780,,,,,,,,,,,,,
11,DKI Jakarta,523,1.452,1.975,1.940,6.535,26.202,32.737,3.794,1.386,2.813,4.199,1.879,8.444,30.467,38.911,7613,,,,,,,,,,,,,
12,Jawa Barat,5.079,6.817,11.896,17.553,15.328,34.904,50.232,9.071,1.933,3.737,5.670,6.422,22.340,45.458,67.798,33046,,,,,,,,,,,,,
13,Jawa Tengah,3.870,6.886,10.756,17.410,13.463,31.241,44.704,7.944,1.981,4.993,6.974,5.419,19.314,43.120,62.434,30773,,,,,,,,,,,,,
14,DI Yogyakarta,262,699,961,962,1.949,6.745,8.694,1.190,275,936,1.211,824,2.486,8.380,10.866,2976,,,,,,,,,,,,,
15,Jawa Timur,7.210,10.052,17.262,18.922,15.264,30.460,45.724,9.115,3.001,5.358,8.359,5.400,25.475,45.870,71.345,33437,,,,,,,,,,,,,
16,Banten,1.283,1.636,2.919,4.678,3.179,10.074,13.253,2.680,533,1.138,1.671,2.099,4.995,12.848,17.843,9457,,,,,,,,,,,,,
17,Bali,554,1.205,1.759,2.598,2.687,6.739,9.426,2.379,438,1.066,1.504,1.041,3.679,9.010,12.689,6018,,,,,,,,,,,,,
18,Nusa Tenggara Barat,2.531,3.897,6.428,6.144,1.915,3.230,5.145,1.590,395,464,859,246,4.841,7.591,12.432,7980,,,,,,,,,,,,,
19,Nusa Tenggara Timur,2.873,6.331,9.204,10.077,1.407,4.241,5.648,2.051,190,335,525,179,4.470,10.907,15.377,12307,,,,,,,,,,,,,
20,Kalimantan Barat,2.311,2.676,4.987,4.690,1.947,3.816,5.763,1.336,451,475,926,959,4.709,6.967,11.676,6985,,,,,,,,,,,,,
21,Kalimantan Tengah,1.695,2.343,4.038,3.520,1.111,2.206,3.317,943,300,257,557,367,3.106,4.806,7.912,4830,,,,,,,,,,,,,
22,Kalimantan Selatan,1.181,1.758,2.939,3.929,2.427,3.511,5.938,1.535,450,331,781,321,4.058,5.600,9.658,5785,,,,,,,,,,,,,
23,Kalimantan Timur,897,1.786,2.683,2.660,,5.021,6.986,1.543,579,684,1.263,862,3.441,7.491,10.932,5065,,,,,,,,,,,,,
24,Kalimantan Utara,334,641,975,761,462,1.023,1.485,414,93,95,188,120,889,1.759,2.648,1295,,,,,,,,,,,,,
25,Sulawesi Utara,470,2.464,2.934,1.976,1.451,4.785,6.236,917,130,279,409,68,2.051,7.528,9.579,2961,,,,,,,,,,,,,
26,Sulawesi Tengah,1.218,2.833,4.051,5.098,1.315,3.489,4.804,1.655,212,260,472,135,2.745,6.582,9.327,6888,,,,,,,,,,,,,
27,Sulawesi Selatan,2.102,9.135,11.237,15.753,2.959,11.586,14.545,4.302,397,782,1.179,599,5.458,21.503,26.961,20654,,,,,,,,,,,,,
28,Sulawesi Tenggara,1.442,4.578,6.020,6.833,928,2.380,3.308,1.244,138,246,384,167,2.508,7.204,9.712,8244,,,,,,,,,,,,,
29,Gorontalo,334,901,1.235,1.423,602,1.434,2.036,700,72,95,167,98,1.008,2.430,3.438,2221,,,,,,,,,,,,,
30,Sulawesi Barat,610,1.782,2.392,3.256,376,1.013,1.389,671,33,55,88,52,1.019,2.850,3.869,3979,,,,,,,,,,,,,
31,Maluku,1.103,2.934,4.037,2.531,638,241,2.982,844,138,314,452,104,1.879,5.592,7.471,3479,,,,,,,,,,,,,
32,Maluku Utara,589,1.426,2.015,3.004,440,270,1.715,711,142,144,286,95,1.171,2.845,4.016,3810,,,,,,,,,,,,,
33,Papua Barat,973,1.919,2.892,1.950,559,486,1.904,586,121,59,180,62,1.653,3.323,4.976,2598,,,,,,,,,,,,,
34,Papua,2.131,3.406,5.537,3.197,1.279,3.218,4.497,1.178,225,201,426,140,3.635,6.825,10.460,4515,,,,,,,,,,,,,
Indonesia,,54.432,112.699,167.131,221.346,98.647,252.578,351.225,81.714,16.087,29.296,45.383,33.924,169.166,394.573,563.739,336.984,,,,,,,,,,,,,
No,Provinsi,Kesehatan Masyarakat,,,Kesehatan Lingkungan,,,Gizi,,,,,,,,,,,,,,,,,,,,,,
,,L,P,L+P,L,P,L+P,L,P,L+P,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),,,,,,,,,,,,,,,,,,,,
1,Aceh,477,1.952,2.429,192,858,1.050,61,766,827,,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,352,1.674,2.026,133,456,589,68,739,807,,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,128,610,738,99,314,413,24,547,571,,,,,,,,,,,,,,,,,,,,
4,Riau,185,564,749,97,200,297,31,366,397,,,,,,,,,,,,,,,,,,,,
5,Jambi,150,377,527,82,245,327,37,297,334,,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,284,1.045,1.329,122,487,609,50,510,560,,,,,,,,,,,,,,,,,,,,
7,Bengkulu,200,453,653,62,135,197,30,270,300,,,,,,,,,,,,,,,,,,,,
8,Lampung,214,524,738,143,377,520,67,450,517,,,,,,,,,,,,,,,,,,,,
9,Kep. Bangka Belitung,55,141,196,33,80,113,23,137,160,,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,50,134,184,50,132,182,15,128,143,,,,,,,,,,,,,,,,,,,,
11,DKI Jakarta,37,185,222,118,231,349,30,365,395,,,,,,,,,,,,,,,,,,,,
12,Jawa Barat,543,1.425,1.968,357,882,1.239,110,1.176,1.286,,,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,383,1.702,2.085,371,969,1.340,162,1.411,1.573,,,,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,51,229,280,55,131,186,31,242,273,,,,,,,,,,,,,,,,,,,,
15,Jawa Timur,236,1.303,1.539,280,882,1.162,246,1.393,1.639,,,,,,,,,,,,,,,,,,,,
16,Banten,127,333,460,67,192,259,29,305,334,,,,,,,,,,,,,,,,,,,,
17,Bali,56,148,204,97,145,242,31,193,224,,,,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,201,461,662,125,327,452,121,586,707,,,,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,565,874,1.439,380,558,938,270,916,1.186,,,,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,183,367,550,176,257,433,100,474,574,,,,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,114,260,374,92,107,199,58,327,385,,,,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,204,403,607,140,302,442,121,563,684,,,,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,148,377,525,66,164,230,51,197,248,,,,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,43,105,148,30,,80,20,75,95,,,,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,111,455,566,138,238,376,66,335,401,,,,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,325,975,1.300,147,283,430,56,361,417,,,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,402,1.792,2.194,214,791,1.005,88,907,995,,,,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,400,1.446,1.846,156,371,527,98,708,806,,,,,,,,,,,,,,,,,,,,
29,Gorontalo,77,430,507,43,136,179,50,277,327,,,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,86,391,477,61,144,205,28,212,240,,,,,,,,,,,,,,,,,,,,
31,Maluku,186,508,694,181,273,454,70,459,529,,,,,,,,,,,,,,,,,,,,
32,Maluku Utara,161,637,798,65,145,241,32,293,325,,,,,,,,,,,,,,,,,,,,
33,Papua Barat,92,269,361,66,75,270,33,270,303,,,,,,,,,,,,,,,,,,,,
34,Papua,251,526,777,183,181,486,83,332,415,,,,,,,,,,,,,,,,,,,,
Indonesia,,7.077,23.075,30.152,4.621,11.118,15.739,2.390,16.587,18.977,,,,,,,,,,,,,,,,,,,,
No,Provinsi,Kesehatan Masyarakat,,,Kesehatan Lingkungan,,,Gizi,,,,,,,,,,,,,,,,,,,,,,
,,L,P,L+P,L,P,L+P,L,P,L+P,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),,,,,,,,,,,,,,,,,,,,
1,Aceh,191,492,683,96,211,307,78,404,482,,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,103,488,591,98,159,257,48,616,664,,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,47,168,215,46,98,144,45,420,465,,,,,,,,,,,,,,,,,,,,
4,Riau,69,208,277,19,56,75,24,336,360,,,,,,,,,,,,,,,,,,,,
5,Jambi,44,109,153,52,63,115,16,148,164,,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,73,255,328,35,160,195,34,389,423,,,,,,,,,,,,,,,,,,,,
7,Bengkulu,49,172,221,30,30,60,30,212,242,,,,,,,,,,,,,,,,,,,,
8,Lampung,26,93,119,41,95,136,21,223,244,,,,,,,,,,,,,,,,,,,,
9,Kep. Bangka Belitung,25,62,87,11,29,40,11,94,105,,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,16,45,61,32,57,89,16,120,136,,,,,,,,,,,,,,,,,,,,
11,DKI Jakarta,83,162,245,137,175,312,155,863,1.018,,,,,,,,,,,,,,,,,,,,
12,Jawa Barat,215,321,536,178,315,493,301,1.620,1.921,,,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,65,216,281,204,371,575,144,1.507,1.651,,,,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,5,40,45,63,94,157,26,295,321,,,,,,,,,,,,,,,,,,,,
15,Jawa Timur,117,529,646,208,431,639,201,1.832,2.033,,,,,,,,,,,,,,,,,,,,
16,Banten,56,126,182,48,90,138,81,364,445,,,,,,,,,,,,,,,,,,,,
17,Bali,43,101,144,76,127,203,61,436,497,,,,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,31,70,101,38,75,113,26,272,298,,,,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,68,186,254,65,92,157,59,298,357,,,,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,35,99,134,70,59,129,38,213,251,,,,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,16,52,68,26,39,65,23,173,196,,,,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,40,88,128,63,75,138,40,292,332,,,,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,26,71,97,34,45,79,23,149,172,,,,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,21,34,55,11,,28,10,50,60,,,,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,56,184,240,48,77,125,50,207,257,,,,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,140,437,577,55,107,162,23,159,182,,,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,178,711,889,77,223,300,77,689,766,,,,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,43,280,323,35,67,102,22,220,242,,,,,,,,,,,,,,,,,,,,
29,Gorontalo,22,115,137,12,35,47,16,141,157,,,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,18,46,64,14,22,36,3,90,93,,,,,,,,,,,,,,,,,,,,
31,Maluku,52,139,191,49,70,119,27,177,204,,,,,,,,,,,,,,,,,,,,
32,Maluku Utara,42,165,207,18,20,241,7,125,132,,,,,,,,,,,,,,,,,,,,
33,Papua Barat,33,99,132,11,20,270,14,95,109,,,,,,,,,,,,,,,,,,,,
34,Papua,52,171,223,61,63,486,38,219,257,,,,,,,,,,,,,,,,,,,,
Indonesia,,2.100,6.534,8.634,2.061,3.667,5.728,1.788,13.448,15.236,,,,,,,,,,,,,,,,,,,,
No,Provinsi,Ahli Teknologi Laboratorium Medik,,,Tenaga Teknik Biomedika Lainnya,,,Keterapian Fisik,,,Keteknisian Medis,,,,,,,,,,,,,,,,,,,
,,L,P,L + P,L,P,L + P,L,P,L + P,L,P,L + P,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),,,,,,,,,,,,,,,,,
1,Aceh,166,1.241,1.407,326,323,649,87,364,451,307,1.287,1.594,,,,,,,,,,,,,,,,,
2,Sumatera Utara,319,1.757,2.076,364,513,877,167,270,437,292,1.182,1.474,,,,,,,,,,,,,,,,,
3,Sumatera Barat,229,1.128,1.357,271,251,522,88,199,287,307,1.422,1.729,,,,,,,,,,,,,,,,,
4,Riau,193,1.105,1.298,184,211,395,90,238,328,219,639,858,,,,,,,,,,,,,,,,,
5,Jambi,178,771,949,100,104,204,34,139,173,105,550,655,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,258,1.317,1.575,247,286,533,73,265,338,285,1.067,1.352,,,,,,,,,,,,,,,,,
7,Bengkulu,134,464,598,92,70,162,18,46,64,78,174,252,,,,,,,,,,,,,,,,,
8,Lampung,259,1.015,1.274,244,206,450,60,112,172,224,608,832,,,,,,,,,,,,,,,,,
9,Kep. Bangka Belitung,91,315,406,94,65,159,14,73,87,85,289,374,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,112,353,465,105,104,209,27,78,105,93,241,334,,,,,,,,,,,,,,,,,
11,DKI Jakarta,1.307,3.518,4.825,1.243,1.042,2.285,590,879,1.469,1.106,2.555,3.661,,,,,,,,,,,,,,,,,
12,Jawa Barat,1.615,5.365,6.980,1.481,1.091,2.572,552,1.143,1.695,1.916,4.074,5.990,,,,,,,,,,,,,,,,,
13,Jawa Tengah,1.117,5.097,6.214,1.416,1.230,2.646,645,1.371,2.016,1.472,4.819,6.291,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,260,1.027,1.287,312,280,592,151,302,453,291,1.250,1.541,,,,,,,,,,,,,,,,,
15,Jawa Timur,1.295,5.605,6.900,1.289,1.161,2.450,519,864,1.383,1.651,3.748,5.399,,,,,,,,,,,,,,,,,
16,Banten,340,1.269,1.609,348,343,691,155,358,513,292,746,1.038,,,,,,,,,,,,,,,,,
17,Bali,290,913,1.203,367,202,569,124,128,252,207,579,786,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,313,1.058,1.371,266,161,427,70,160,230,433,759,1.192,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,354,1.121,1.475,161,145,306,56,131,187,338,1.047,1.385,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,285,806,1.091,171,113,284,40,96,136,374,750,1.124,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,191,600,791,142,69,211,29,74,103,153,350,503,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,280,1.027,1.307,228,148,376,60,87,147,269,798,1.067,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,296,909,1.205,190,156,346,80,148,228,180,376,556,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,66,155,221,51,,51,10,24,34,62,81,143,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,150,341,491,101,47,148,67,107,174,113,387,500,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,155,469,624,88,91,179,29,77,106,140,240,380,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,400,1.813,2.213,317,474,791,136,353,489,367,1.482,1.849,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,160,736,896,73,110,183,12,103,115,146,568,714,,,,,,,,,,,,,,,,,
29,Gorontalo,78,192,270,43,53,96,13,18,31,41,120,161,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,63,170,233,27,41,68,8,32,40,39,118,157,,,,,,,,,,,,,,,,,
31,Maluku,109,455,564,40,73,113,13,53,66,40,111,151,,,,,,,,,,,,,,,,,
32,Maluku Utara,120,373,493,51,73,241,18,35,53,44,119,163,,,,,,,,,,,,,,,,,
33,Papua Barat,114,301,415,40,42,270,6,23,29,38,101,139,,,,,,,,,,,,,,,,,
34,Papua,335,735,1.070,69,39,486,27,44,71,79,148,227,,,,,,,,,,,,,,,,,
Indonesia,,11.632,43.521,55.153,10.541,9.317,20.541,4.068,8.394,12.462,11.786,32.785,44.571,,,,,,,,,,,,,,,,,
No,Provinsi,Ahli Teknologi Laboratorium Medik,,,Tenaga Teknik Biomedika Lainnya,,,Keterapian Fisik,,,Keteknisian Medis,,,,,,,,,,,,,,,,,,,
,,L,P,L + P,L,P,L + P,L,P,L + P,L,P,L + P,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),,,,,,,,,,,,,,,,,
1,Aceh,58,569,627,6,13,19,19,116,135,136,741,877,,,,,,,,,,,,,,,,,
2,Sumatera Utara,91,530,621,4,8,12,13,14,27,84,582,666,,,,,,,,,,,,,,,,,
3,Sumatera Barat,61,384,445,4,2,6,4,31,35,92,621,713,,,,,,,,,,,,,,,,,
4,Riau,57,362,419,1,6,7,5,37,42,39,251,290,,,,,,,,,,,,,,,,,
5,Jambi,67,273,340,1,0,1,3,19,22,53,318,371,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,89,434,523,3,10,13,2,23,25,73,516,589,,,,,,,,,,,,,,,,,
7,Bengkulu,50,207,257,4,1,5,1,1,2,5,71,76,,,,,,,,,,,,,,,,,
8,Lampung,94,393,487,3,4,7,1,3,4,113,386,499,,,,,,,,,,,,,,,,,
9,Kep. Bangka Belitung,25,100,125,1,0,1,1,1,2,38,135,173,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,27,91,118,1,0,1,0,3,3,12,85,97,,,,,,,,,,,,,,,,,
11,DKI Jakarta,137,226,363,1,0,1,0,2,2,92,307,399,,,,,,,,,,,,,,,,,
12,Jawa Barat,288,1.123,1.411,5,13,18,15,21,36,388,1.323,1.711,,,,,,,,,,,,,,,,,
13,Jawa Tengah,253,1.243,1.496,27,18,45,73,185,258,384,1.643,2.027,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,31,231,262,0,3,3,23,38,61,61,347,408,,,,,,,,,,,,,,,,,
15,Jawa Timur,262,1.335,1.597,13,16,29,35,49,84,396,1.213,1.609,,,,,,,,,,,,,,,,,
16,Banten,53,211,264,3,4,7,4,10,14,63,213,276,,,,,,,,,,,,,,,,,
17,Bali,43,139,182,4,0,4,2,0,2,66,215,281,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,125,484,609,27,7,34,5,10,15,185,375,560,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,208,601,809,16,4,20,9,34,43,173,644,817,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,102,351,453,5,1,6,2,2,4,189,424,613,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,71,233,304,0,0,0,1,0,1,78,196,274,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,81,379,460,3,0,3,3,5,8,113,437,550,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,64,271,335,0,0,0,0,5,5,61,139,200,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,24,51,75,1,,1,0,1,1,31,38,69,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,54,94,148,3,1,4,5,19,24,47,233,280,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,70,193,263,2,0,2,4,5,9,68,136,204,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,116,770,886,4,6,10,6,24,30,161,770,931,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,77,408,485,4,4,8,2,16,18,75,387,462,,,,,,,,,,,,,,,,,
29,Gorontalo,28,89,117,1,0,1,0,0,0,13,48,61,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,30,94,124,0,0,0,0,5,5,23,65,88,,,,,,,,,,,,,,,,,
31,Maluku,59,259,318,0,3,3,1,3,4,18,48,66,,,,,,,,,,,,,,,,,
32,Maluku Utara,50,183,233,2,4,241,4,5,9,17,64,81,,,,,,,,,,,,,,,,,
