,,,,,,46 47 38 40,,,,,,,,,,,,,,,33,,,,33,,
,,,,,,25 16,,,,23 14,,,25 15,,,,18,,,,19,,,,13,,
,,,Targ,et Renstra 20,17,: 84%,,,,,,,,,,,,,,,,,,,,,
,,,Targ,et Renstra 20,17 : 8,8%,,,,,,,,,,,,,,,,,,,,,
,,,,,"9 9 94 93 91,6 91,0 90,4 89,27 87,59 86,24 83,67 83,13 77,37 78",,,,,,,,,,,,,,,,,,,,,,
,,,"5, ,8 7",,,,,,,,,,,,,,,,,,,,,,,,
,,,,Tar,ge,t,,,,,,,,,,,,,,,,,,,,,
,,,,Renstr,a 2,017 :,,,,,,,,,,,,,,,,,,,,,
,,,,5,0%,,,,,,,,,,,,,,,,,,,,,,
,,,Targ,et,,,,,,,,,,,,,,,,,,,,,,,
,,,Renstra,20,17 :,,,,,,,,,,,,,,,,,,,,,,
,,,35%,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"55 46,06 41,64 40,78 39,67 38,19 6,07 ,44",,,,,,,,,,,,,,,,,,,,,,
,,,,3 34,,,,,,,,,,,,,,,,,,,,,,,
Tahun,,,Jumlah Propinsi,,,,Jumlah,,Kasus,,,Kematian,,,CFR (%),,,,,,,,,,,,
,,,,,,,Kejadian,,,,,,,,,,,,,,,,,,,,
,2010,,,11,,,33,,,4.204,,,73,,,"1,74",,,,,,,,,,,
8,Lampung,102,11,128,13,294,,9,557,,,,,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,35,8,17,4,62,1,5,132,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,12,7,98,18,75,,1,211,,,,,,,,,,,,,,,,,,
11,DKI Jakarta,12,22,244,60,326,,2,666,,,,,,,,,,,,,,,,,,
12,Jawa Barat,485,41,1011,63,1057,1,76,2.734,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,1074,41,453,54,877,,303,2.802,,,,,,,,,,,,,,,,,,
14,D I Yogyakarta,104,6,79,9,121,,35,354,,,,,,,,,,,,,,,,,,
15,Jawa Timur,646,45,510,84,963,,213,2.461,,,,,,,,,,,,,,,,,,
16,Banten,11,13,346,9,234,,5,618,,,,,,,,,,,,,,,,,,
17,Bali,298,12,73,15,87,120,2,607,,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,97,12,21,10,160,1,10,311,,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,94,21,37,19,382,,25,578,,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,67,16,23,21,240,,14,381,,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,63,18,29,8,197,,5,320,,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,144,17,43,20,231,,36,491,,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,119,13,91,22,179,,46,470,,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,28,4,3,12,49,,8,104,,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,137,14,21,14,188,,19,393,,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,41,12,24,8,192,1,11,289,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,186,31,114,40,451,1,79,902,,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,53,13,17,8,274,2,10,377,,,,,,,,,,,,,,,,,,
29,Gorontalo,29,8,16,6,93,,5,157,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,27,6,9,3,94,1,7,147,,,,,,,,,,,,,,,,,,
31,Maluku,29,9,2,12,203,,6,261,,,,,,,,,,,,,,,,,,
32,Maluku Utara,38,9,4,6,129,1,11,198,,,,,,,,,,,,,,,,,,
33,Papua Barat,25,5,8,7,152,,4,201,,,,,,,,,,,,,,,,,,
34,Papua,57,11,16,29,406,2,10,531,,,,,,,,,,,,,,,,,,
Total,,4.709,563,4.393,687,9.809,132,1.092,21.385,,,,,,,,,,,,,,,,,,
No,Provinsi,Jumlah Puskesmas,Puskesmas Melaksanakan Kelas Ibu Hamil,,Puskesmas Melaksanakan P4K,,,,,,,,,,,,,,,,,,,,,,
,,,Jumlah,%,Jumlah,%,,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),,,,,,,,,,,,,,,,,,,,,
1,Aceh,341,298,"87,39",298,"87,39",,,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,571,560,"98,07",481,"84,24",,,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,269,261,"97,03",267,"99,26",,,,,,,,,,,,,,,,,,,,,
4,Riau,215,215,"100,00",183,"85,12",,,,,,,,,,,,,,,,,,,,,
5,Jambi,186,186,"100,00",186,"100,00",,,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,322,322,"100,00",322,"100,00",,,,,,,,,,,,,,,,,,,,,
7,Bengkulu,180,175,"97,22",179,"99,44",,,,,,,,,,,,,,,,,,,,,
8,Lampung,297,297,"100,00",297,"100,00",,,,,,,,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,62,62,"100,00",62,"100,00",,,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,74,74,"100,00",72,"97,30",,,,,,,,,,,,,,,,,,,,,
11,DKI Jakarta,340,327,"96,18",327,"96,18",,,,,,,,,,,,,,,,,,,,,
12,Jawa Barat,1.056,1.049,"99,34",1.056,"100,00",,,,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,876,876,"100,00",876,"100,00",,,,,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,121,121,"100,00",121,"100,00",,,,,,,,,,,,,,,,,,,,,
15,Jawa Timur,963,960,"99,69",947,"98,34",,,,,,,,,,,,,,,,,,,,,
16,Banten,233,233,"100,00",233,"100,00",,,,,,,,,,,,,,,,,,,,,
17,Bali,120,120,"100,00",120,"100,00",,,,,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,160,160,"100,00",160,"100,00",,,,,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,372,343,"92,20",370,"99,46",,,,,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,241,212,"87,97",131,"54,36",,,,,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,196,177,"90,31",176,"89,80",,,,,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,230,230,"100,00",230,"100,00",,,,,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,179,179,"100,00",179,"100,00",,,,,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,49,49,"100,00",45,"91,84",,,,,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,189,189,"100,00",189,"100,00",,,,,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,193,189,"97,93",189,"97,93",,,,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,451,451,"100,00",449,"99,56",,,,,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,274,247,"90,15",274,"100,00",,,,,,,,,,,,,,,,,,,,,
29,Gorontalo,93,93,"100,00",93,"100,00",,,,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,95,82,"86,32",91,"95,79",,,,,,,,,,,,,,,,,,,,,
31,Maluku,199,150,"75,38",148,"74,37",,,,,,,,,,,,,,,,,,,,,
32,Maluku Utara,129,128,"99,22",26,"20,16",,,,,,,,,,,,,,,,,,,,,
33,Papua Barat,155,59,"38,06",60,"38,71",,,,,,,,,,,,,,,,,,,,,
34,Papua,394,138,"35,03",196,"49,75",,,,,,,,,,,,,,,,,,,,,
Indonesia,,9.825,9.212,"93,76",9.033,"91,94",,,,,,,,,,,,,,,,,,,,,
No,Provinsi,Jumlah Puskesmas,Puskesmas Melaksanakan Pelayanan Kesehatan Lanjut Usia,,,,,,,,,,,,,,,,,,,,,,,,
,,,Jumlah,%,,,,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),,,,,,,,,,,,,,,,,,,,,,,
1,Aceh,341,113,"33,14",,,,,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,571,131,"22,94",,,,,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,269,66,"24,54",,,,,,,,,,,,,,,,,,,,,,,
4,Riau,215,29,"13,49",,,,,,,,,,,,,,,,,,,,,,,
5,Jambi,186,139,"74,73",,,,,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,322,128,"39,75",,,,,,,,,,,,,,,,,,,,,,,
7,Bengkulu,180,49,"27,22",,,,,,,,,,,,,,,,,,,,,,,
8,Lampung,297,193,"64,98",,,,,,,,,,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,62,41,"66,13",,,,,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,74,28,"37,84",,,,,,,,,,,,,,,,,,,,,,,
11,DKI Jakarta,340,326,"95,88",,,,,,,,,,,,,,,,,,,,,,,
12,Jawa Barat,1.056,481,"45,55",,,,,,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,876,315,"35,96",,,,,,,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,121,101,"83,47",,,,,,,,,,,,,,,,,,,,,,,
15,Jawa Timur,963,346,"35,93",,,,,,,,,,,,,,,,,,,,,,,
16,Banten,233,135,"57,94",,,,,,,,,,,,,,,,,,,,,,,
17,Bali,120,79,"65,83",,,,,,,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,160,98,"61,25",,,,,,,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,372,66,"17,74",,,,,,,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,241,240,"99,59",,,,,,,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,196,50,"25,51",,,,,,,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,230,58,"25,22",,,,,,,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,179,59,"32,96",,,,,,,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,49,14,"28,57",,,,,,,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,189,23,"12,17",,,,,,,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,193,21,"10,88",,,,,,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,451,206,"45,68",,,,,,,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,274,1,"0,36",,,,,,,,,,,,,,,,,,,,,,,
29,Gorontalo,93,42,"45,16",,,,,,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,95,30,"31,58",,,,,,,,,,,,,,,,,,,,,,,
31,Maluku,199,5,"2,51",,,,,,,,,,,,,,,,,,,,,,,
32,Maluku Utara,129,10,"7,75",,,,,,,,,,,,,,,,,,,,,,,
33,Papua Barat,155,14,"9,03",,,,,,,,,,,,,,,,,,,,,,,
34,Papua,394,8,"2,03",,,,,,,,,,,,,,,,,,,,,,,
Indonesia,,9.825,3.645,"37,10",,,,,,,,,,,,,,,,,,,,,,,
No,Provinsi,Jumlah Puskesmas *,Puskesmas Melaksanakan Penjaringan Peserta Didik Kelas 1,,,,,,,,,,,,,,,,,,,,,,,,
,,,Jumlah,%,,,,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(3),(4),,,,,,,,,,,,,,,,,,,,,,,
1,Aceh,341,187,"54,84",,,,,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,571,520,"91,07",,,,,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,269,255,"94,80",,,,,,,,,,,,,,,,,,,,,,,
4,Riau,215,197,"91,63",,,,,,,,,,,,,,,,,,,,,,,
5,Jambi,186,186,"100,00",,,,,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,322,315,"97,83",,,,,,,,,,,,,,,,,,,,,,,
7,Bengkulu,180,131,"72,78",,,,,,,,,,,,,,,,,,,,,,,
8,Lampung,297,297,"100,00",,,,,,,,,,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,63,62,"98,41",,,,,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,74,73,"98,65",,,,,,,,,,,,,,,,,,,,,,,
11,DKI Jakarta,340,326,"95,88",,,,,,,,,,,,,,,,,,,,,,,
12,Jawa Barat,1.056,817,"77,37",,,,,,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,876,876,"100,00",,,,,,,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,121,121,"100,00",,,,,,,,,,,,,,,,,,,,,,,
15,Jawa Timur,963,959,"99,58",,,,,,,,,,,,,,,,,,,,,,,
16,Banten,233,208,"89,27",,,,,,,,,,,,,,,,,,,,,,,
17,Bali,120,120,"100,00",,,,,,,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,160,133,"83,13",,,,,,,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,372,250,"67,20",,,,,,,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,241,125,"51,87",,,,,,,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,196,90,"45,92",,,,,,,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,230,208,"90,43",,,,,,,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,179,167,"93,30",,,,,,,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,49,41,"83,67",,,,,,,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,189,163,"86,24",,,,,,,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,193,16,"8,29",,,,,,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,451,426,"94,46",,,,,,,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,274,240,"87,59",,,,,,,,,,,,,,,,,,,,,,,
29,Gorontalo,93,93,"100,00",,,,,,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,94,52,"55,32",,,,,,,,,,,,,,,,,,,,,,,
31,Maluku,199,131,"65,83",,,,,,,,,,,,,,,,,,,,,,,
32,Maluku Utara,129,50,"38,76",,,,,,,,,,,,,,,,,,,,,,,
33,Papua Barat,155,19,"12,26",,,,,,,,,,,,,,,,,,,,,,,
34,Papua,394,70,"17,77",,,,,,,,,,,,,,,,,,,,,,,
Indonesia,,9.825,7.924,"80,65",,,,,,,,,,,,,,,,,,,,,,,
No,Provinsi,Jumlah Puskesmas *,Puskesmas Melaksanakan Penjaringan Peserta Didik Kelas 7 dan 10,,,,,,,,,,,,,,,,,,,,,,,,
,,,Jumlah,%,,,,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(3),(4),,,,,,,,,,,,,,,,,,,,,,,
1,Aceh,341,149,"43,70",,,,,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,571,509,"89,14",,,,,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,269,241,"89,59",,,,,,,,,,,,,,,,,,,,,,,
4,Riau,215,197,"91,63",,,,,,,,,,,,,,,,,,,,,,,
5,Jambi,186,186,"100,00",,,,,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,322,296,"91,93",,,,,,,,,,,,,,,,,,,,,,,
7,Bengkulu,180,115,"63,89",,,,,,,,,,,,,,,,,,,,,,,
8,Lampung,297,268,"90,24",,,,,,,,,,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,63,62,"98,41",,,,,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,74,64,"86,49",,,,,,,,,,,,,,,,,,,,,,,
11,DKI Jakarta,340,326,"95,88",,,,,,,,,,,,,,,,,,,,,,,
12,Jawa Barat,1.056,764,"72,35",,,,,,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,876,876,"100,00",,,,,,,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,121,114,"94,21",,,,,,,,,,,,,,,,,,,,,,,
15,Jawa Timur,963,937,"97,30",,,,,,,,,,,,,,,,,,,,,,,
16,Banten,233,124,"53,22",,,,,,,,,,,,,,,,,,,,,,,
17,Bali,120,120,"100,00",,,,,,,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,160,133,"83,13",,,,,,,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,372,239,"64,25",,,,,,,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,241,104,"43,15",,,,,,,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,196,157,"80,10",,,,,,,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,230,135,"58,70",,,,,,,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,179,119,"66,48",,,,,,,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,49,39,"79,59",,,,,,,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,189,125,"66,14",,,,,,,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,193,34,"17,62",,,,,,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,451,365,"80,93",,,,,,,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,274,228,"83,21",,,,,,,,,,,,,,,,,,,,,,,
29,Gorontalo,93,70,"75,27",,,,,,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,94,45,"47,87",,,,,,,,,,,,,,,,,,,,,,,
31,Maluku,199,115,"57,79",,,,,,,,,,,,,,,,,,,,,,,
32,Maluku Utara,129,36,"27,91",,,,,,,,,,,,,,,,,,,,,,,
33,Papua Barat,155,3,"1,94",,,,,,,,,,,,,,,,,,,,,,,
34,Papua,394,92,"23,35",,,,,,,,,,,,,,,,,,,,,,,
Indonesia,,9.825,7.387,"75,19",,,,,,,,,,,,,,,,,,,,,,,
No,Provinsi,Jumlah Puskesmas*,Jumlah Puskesmas Menyelenggarakan PKPR,Persentase Puskesmas Menyelenggarakan PKPR,,,,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(3),(4),,,,,,,,,,,,,,,,,,,,,,,
1,Aceh,341,123,"36,07",,,,,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,571,263,"46,06",,,,,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,269,112,"41,64",,,,,,,,,,,,,,,,,,,,,,,
4,Riau,215,131,"60,93",,,,,,,,,,,,,,,,,,,,,,,
5,Jambi,186,133,"71,51",,,,,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,322,206,"63,98",,,,,,,,,,,,,,,,,,,,,,,
7,Bengkulu,180,113,"62,78",,,,,,,,,,,,,,,,,,,,,,,
8,Lampung,297,224,"75,42",,,,,,,,,,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,63,62,"98,41",,,,,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,74,51,"68,92",,,,,,,,,,,,,,,,,,,,,,,
11,DKI Jakarta,340,46,"13,53",,,,,,,,,,,,,,,,,,,,,,,
12,Jawa Barat,1.056,662,"62,69",,,,,,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,876,876,"100,00",,,,,,,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,121,76,"62,81",,,,,,,,,,,,,,,,,,,,,,,
15,Jawa Timur,963,382,"39,67",,,,,,,,,,,,,,,,,,,,,,,
16,Banten,233,138,"59,23",,,,,,,,,,,,,,,,,,,,,,,
17,Bali,120,120,"100,00",,,,,,,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,160,133,"83,13",,,,,,,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,372,334,"89,78",,,,,,,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,241,83,"34,44",,,,,,,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,196,24,"12,24",,,,,,,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,230,138,"60,00",,,,,,,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,179,73,"40,78",,,,,,,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,49,27,"55,10",,,,,,,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,189,121,"64,02",,,,,,,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,193,32,"16,58",,,,,,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,451,278,"61,64",,,,,,,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,274,9,"3,28",,,,,,,,,,,,,,,,,,,,,,,
29,Gorontalo,93,10,"10,75",,,,,,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,94,22,"23,40",,,,,,,,,,,,,,,,,,,,,,,
31,Maluku,199,76,"38,19",,,,,,,,,,,,,,,,,,,,,,,
32,Maluku Utara,129,4,"3,10",,,,,,,,,,,,,,,,,,,,,,,
33,Papua Barat,155,21,"13,55",,,,,,,,,,,,,,,,,,,,,,,
34,Papua,394,70,"17,77",,,,,,,,,,,,,,,,,,,,,,,
Indonesia,,9.825,5.173,"52,65",,,,,,,,,,,,,,,,,,,,,,,
No,Provinsi,Jumlah Puskesmas,Jumlah Puskesmas Pandu PTM,Persentase Puskesmas Pandu PTM,,,,,,,,,,,,,,,,,,,,,,,
(1),(2),[3],[4],[5],,,,,,,,,,,,,,,,,,,,,,,
1,Aceh,337,138,"40,95",,,,,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,569,248,"43,59",,,,,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,264,161,"60,98",,,,,,,,,,,,,,,,,,,,,,,
4,Riau,225,63,"28,00",,,,,,,,,,,,,,,,,,,,,,,
5,Jambi,181,132,"72,93",,,,,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,319,189,"59,25",,,,,,,,,,,,,,,,,,,,,,,
7,Bengkulu,181,72,"39,78",,,,,,,,,,,,,,,,,,,,,,,
8,Lampung,303,213,"70,30",,,,,,,,,,,,,,,,,,,,,,,
9,Kep. Bangka Belitung,61,61,"100,00",,,,,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,75,35,"46,67",,,,,,,,,,,,,,,,,,,,,,,
11,DKI Jakarta,343,231,"67,35",,,,,,,,,,,,,,,,,,,,,,,
12,Jawa Barat,1.055,441,"41,80",,,,,,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,873,522,"59,79",,,,,,,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,121,107,"88,43",,,,,,,,,,,,,,,,,,,,,,,
15,Jawa Timur,963,831,"86,29",,,,,,,,,,,,,,,,,,,,,,,
16,Banten,236,161,"68,22",,,,,,,,,,,,,,,,,,,,,,,
17,Bali,118,45,"38,14",,,,,,,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,157,98,"62,42",,,,,,,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,378,111,"29,37",,,,,,,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,238,127,"53,36",,,,,,,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,193,111,"57,51",,,,,,,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,229,92,"40,17",,,,,,,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,222,61,"27,48",,,,,,,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,48,12,"25,00",,,,,,,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,183,75,"40,98",,,,,,,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,190,77,"40,53",,,,,,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,446,220,"49,33",,,,,,,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,259,84,"32,43",,,,,,,,,,,,,,,,,,,,,,,
29,Gorontalo,92,30,"32,61",,,,,,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,103,22,"21,36",,,,,,,,,,,,,,,,,,,,,,,
31,Maluku,193,30,"15,54",,,,,,,,,,,,,,,,,,,,,,,
32,Maluku Utara,127,27,"21,26",,,,,,,,,,,,,,,,,,,,,,,
33,Papua Barat,143,30,"20,98",,,,,,,,,,,,,,,,,,,,,,,
34,Papua,383,13,"3,39",,,,,,,,,,,,,,,,,,,,,,,
Indonesia,,9.808,4.870,"49,65",,,,,,,,,,,,,,,,,,,,,,,
