Targe,t: 80%,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Sulawesi Barat,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Maluku,1,3,2,4,,,,,,,,,,,,,,,,,,,,,,
27,Maluku Utara,1,2,,,,,,,,,,,,,,,,,,,,,,,,
28,Papua Barat,1,1,,,,,,,,,,,,,,,,,,,,,,,,
29,Papua,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,
Indonesia,,13,18,9,14,,,,,,,,,,,,,,,,,,,,,,
No,Provinsi,Periode I,,Periode II,,Periode III,,Periode IV,,Periode V,,,,,,,,,,,,,,,,,
,,Jumlah Kabupaten/ Kota,Jumlah Puskesmas,Jumlah Kabupaten/ Kota,Jumlah Puskesmas,Jumlah Kabupaten/ Kota,Jumlah Puskesmas,Jumlah Kabupaten/ Kota,Jumlah Puskesmas,Jumlah Kabupaten/ Kota,Jumlah Puskesmas,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),,,,,,,,,,,,,,,,
1,Aceh,3,10,,,,,11,57,11,25,,,,,,,,,,,,,,,,
2,Sumatera Utara,2,11,,,,,9,22,6,11,,,,,,,,,,,,,,,,
3,Sumatera Barat,2,3,,,,,11,42,2,2,,,,,,,,,,,,,,,,
4,Riau,,,,,,,,,10,22,,,,,,,,,,,,,,,,
5,Jambi,1,3,,,,,,,9,39,,,,,,,,,,,,,,,,
6,Sumatera Selatan,4,13,,,,,,,1,3,,,,,,,,,,,,,,,,
7,Bengkulu,3,5,,,,,5,17,7,23,,,,,,,,,,,,,,,,
8,Lampung,1,2,,,,,2,7,3,7,,,,,,,,,,,,,,,,
9,Kep. Bangka Belitung,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,3,9,,,,,4,9,4,9,,,,,,,,,,,,,,,,
11,Jawa Barat,,,,,,,1,4,1,4,,,,,,,,,,,,,,,,
12,Jawa Tengah,1,1,,,,,,,1,1,,,,,,,,,,,,,,,,
13,Jawa Timur,2,2,,,,,1,3,3,6,,,,,,,,,,,,,,,,
14,Banten,,,,,,,,,1,8,,,,,,,,,,,,,,,,
15,Nusa Tenggara Barat,,,,,,,4,9,3,5,,,,,,,,,,,,,,,,
16,Nusa Tenggara Timur,4,9,,,,,6,14,11,49,,,,,,,,,,,,,,,,
17,Kalimantan Barat,1,1,,,,,,,6,27,,,,,,,,,,,,,,,,
18,Kalimantan Tengah,2,2,,,,,6,10,2,6,,,,,,,,,,,,,,,,
19,Kalimantan Selatan,,,,,,,,,1,2,,,,,,,,,,,,,,,,
20,Kalimantan Timur,1,3,,,,,4,9,2,5,,,,,,,,,,,,,,,,
21,Kalimantan Utara,,,,,,,2,2,,,,,,,,,,,,,,,,,,
22,Sulawesi Utara,4,15,,,,,3,8,5,13,,,,,,,,,,,,,,,,
23,Sulawesi Tengah,8,18,,,,,6,20,7,13,,,,,,,,,,,,,,,,
24,Sulawesi Selatan,1,2,,,,,14,57,13,29,,,,,,,,,,,,,,,,
25,Sulawesi Tenggara,3,5,,,,,9,41,8,17,,,,,,,,,,,,,,,,
26,Gorontalo,2,2,,,,,3,12,3,6,,,,,,,,,,,,,,,,
27,Sulawesi Barat,2,2,,,,,3,14,3,12,,,,,,,,,,,,,,,,
28,Maluku,2,5,,,,,6,26,6,40,,,,,,,,,,,,,,,,
29,Maluku Utara,3,7,,,,,4,18,3,6,,,,,,,,,,,,,,,,
30,Papua Barat,1,2,,,,,2,4,2,4,,,,,,,,,,,,,,,,
31,Papua,1,1,3,11,1,5,3,7,3,9,,,,,,,,,,,,,,,,
Indonesia,,57,133,3,11,1,5,119,412,137,403,,,,,,,,,,,,,,,,
No,Provinsi,Puskesmas,,,,Rumah Sakit,,,,Sarana Pelayanan Kesehatan Lainnya,,,,Total,,,,,,,,,,,,,
,,Perawata,,,Bidan,Perawata,,,Bidan,Perawata,,,Bidan,Perawata,,,Bidan,,,,,,,,,,
,,L,P,L+P,,L,P,L+P,,L,P,L+P,,L,P,L+P,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),(15),(16),(17),(18),,,,,,,,,,
1,Aceh,2.107,5.202,7.309,13.305,2.502,4.984,7.486,3.500,131,104,235,166,4.740,10.290,15.030,16.971,,,,,,,,,,
2,Sumatera Utara,2.085,5.237,7.322,15.630,3.017,8.885,11.902,4.072,130,183,313,254,5.232,14.305,19.537,19.956,,,,,,,,,,
3,Sumatera Barat,487,2.315,2.802,5.360,1.172,5.393,6.565,1.371,50,162,212,145,1.709,7.870,9.579,6.876,,,,,,,,,,
4,Riau,903,2.535,3.438,4.898,1.451,4.046,5.497,1.795,52,97,149,149,2.406,6.678,9.084,6.842,,,,,,,,,,
5,Jambi,1.032,2.384,3.416,4.913,1.027,2.857,3.884,1.181,123,177,300,266,2.182,5.418,7.600,6.360,,,,,,,,,,
6,Sumatera Selatan,1.503,4.414,5.917,9.773,1.641,5.960,7.601,2.400,113,156,269,184,3.257,10.530,13.787,12.357,,,,,,,,,,
7,Bengkulu,585,1.465,2.050,2.848,746,1.621,2.367,860,57,88,145,96,1.388,3.174,4.562,3.804,,,,,,,,,,
8,Lampung,1.710,2.550,4.260,7.461,2.096,3.701,5.797,1.669,112,147,259,254,3.918,6.398,10.316,9.384,,,,,,,,,,
9,Kep. Bangka Belitung,307,703,1.010,940,618,1.386,2.004,424,104,163,267,102,1.029,2.252,3.281,1.466,,,,,,,,,,
10,Kepulauan Riau,291,867,1.158,1.309,716,2.158,2.874,693,51,78,129,51,1.058,3.103,4.161,2.053,,,,,,,,,,
11,DKI Jakarta,500,1.449,1.949,1.867,5.452,23.174,28.626,3.436,614,1.038,1.652,1.017,6.566,25.661,32.227,6.320,,,,,,,,,,
12,Jawa Barat,4.705,6.058,10.763,15.888,12.963,28.801,41.764,7.517,618,927,1.545,1.618,18.286,35.786,54.072,25.023,,,,,,,,,,
13,Jawa Tengah,3.564,5.858,9.422,16.096,12.132,27.407,39.539,6.976,1.055,2.622,3.677,2.537,16.751,35.887,52.638,25.609,,,,,,,,,,
14,DI Yogyakarta,281,647,928,953,1.758,5.964,7.722,1.064,99,415,514,313,2.138,7.026,9.164,2.330,,,,,,,,,,
15,Jawa Timur,6.373,8.568,14.941,16.394,13.023,25.224,38.247,7.514,952,1.693,2.645,1.318,20.348,35.485,55.833,25.226,,,,,,,,,,
16,Banten,1.045,1.356,2.401,3.884,2.648,7.703,10.351,2.133,157,236,393,445,3.850,9.295,13.145,6.462,,,,,,,,,,
17,Bali,539,1.115,1.654,2.368,2.431,5.736,8.167,2.123,216,508,724,407,3.186,7.359,10.545,4.898,,,,,,,,,,
18,Nusa Tenggara Barat,1.842,2.769,4.611,4.310,1.507,2.561,4.068,1.167,175,142,317,90,3.524,5.472,8.996,5.567,,,,,,,,,,
19,Nusa Tenggara Timur,1.671,3.841,5.512,5.640,780,2.709,3.489,1.173,73,82,155,48,2.524,6.632,9.156,6.861,,,,,,,,,,
20,Kalimantan Barat,1.868,2.104,3.972,3.694,1.522,2.737,4.259,1.024,96,95,191,119,3.486,4.936,8.422,4.837,,,,,,,,,,
21,Kalimantan Tengah,1.550,2.099,3.649,3.020,963,1.829,2.792,732,104,94,198,76,2.617,4.022,6.639,3.828,,,,,,,,,,
22,Kalimantan Selatan,1.090,1.492,2.582,3.370,2.170,3.084,5.254,1.303,144,99,243,88,3.404,4.675,8.079,4.761,,,,,,,,,,
23,Kalimantan Timur,797,1.595,2.392,2.292,1.762,4.256,6.018,1.253,39,88,127,67,2.598,5.939,8.537,3.612,,,,,,,,,,
24,Kalimantan Utara,321,594,915,713,297,693,990,271,37,50,87,25,655,1.337,1.992,1.009,,,,,,,,,,
25,Sulawesi Utara,409,2.080,2.489,1.467,1.030,3.451,4.481,659,74,165,239,33,1.513,5.696,7.209,2.159,,,,,,,,,,
26,Sulawesi Tengah,972,2.187,3.159,3.946,953,2.576,3.529,1.209,118,130,248,60,2.043,4.893,6.936,5.215,,,,,,,,,,
27,Sulawesi Selatan,1.369,5.488,6.857,8.203,2.395,9.214,11.609,2.933,168,337,505,246,3.932,15.039,18.971,11.382,,,,,,,,,,
28,Sulawesi Tenggara,961,2.709,3.670,3.879,752,2.084,2.836,965,48,90,138,69,1.761,4.883,6.644,4.913,,,,,,,,,,
29,Gorontalo,257,691,948,1.027,417,1.052,1.469,455,39,52,91,46,713,1.795,2.508,1.528,,,,,,,,,,
30,Sulawesi Barat,486,1.341,1.827,2.405,307,874,1.181,445,24,56,80,56,817,2.271,3.088,2.906,,,,,,,,,,
31,Maluku,695,1.871,2.566,1.415,434,1.522,1.956,474,72,116,188,45,1.201,3.509,4.710,1.934,,,,,,,,,,
32,Maluku Utara,448,872,1.320,1.919,303,856,1.159,453,35,47,82,33,786,1.775,2.561,2.405,,,,,,,,,,
33,Papua Barat,575,1.079,1.654,1.063,396,965,1.361,365,25,22,47,17,996,2.066,3.062,1.445,,,,,,,,,,
34,Papua,1.374,2.116,3.490,2.201,669,1.819,2.488,632,100,85,185,72,2.143,4.020,6.163,2.905,,,,,,,,,,
Indonesia,,44.702,87.651,132.353,174.451,82.050,207.282,289.332,64.241,6.005,10.544,16.549,10.512,132.757,305.477,438.234,249.204,,,,,,,,,,
No,Provinsi,Kesehatan Masyarakat,,,Kesehatan Lingkungan,,,Gizi,,,,,,,,,,,,,,,,,,,
,,L,P,L+P,L,P,L+P,L,P,L+P,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),,,,,,,,,,,,,,,,,
1,Aceh,692,2.122,2.814,286,956,1.242,93,924,1.017,,,,,,,,,,,,,,,,,
2,Sumatera Utara,517,1.984,2.501,271,519,790,126,1.146,1.272,,,,,,,,,,,,,,,,,
3,Sumatera Barat,172,647,819,151,413,564,83,858,941,,,,,,,,,,,,,,,,,
4,Riau,242,665,907,108,228,336,38,552,590,,,,,,,,,,,,,,,,,
5,Jambi,235,516,751,161,307,468,43,399,442,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,402,1.252,1.654,157,601,758,71,740,811,,,,,,,,,,,,,,,,,
7,Bengkulu,278,672,950,127,152,279,55,413,468,,,,,,,,,,,,,,,,,
8,Lampung,260,567,827,202,408,610,86,540,626,,,,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,91,206,297,41,120,161,40,197,237,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,101,177,278,103,185,288,22,199,221,,,,,,,,,,,,,,,,,
11,DKI Jakarta,101,279,380,236,402,638,165,1.204,1.369,,,,,,,,,,,,,,,,,
12,Jawa Barat,878,1.680,2.558,544,1.018,1.562,412,2.376,2.788,,,,,,,,,,,,,,,,,
13,Jawa Tengah,495,1.782,2.277,659,1.187,1.846,311,2.640,2.951,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,75,267,342,160,221,381,87,563,650,,,,,,,,,,,,,,,,,
15,Jawa Timur,375,1.599,1.974,547,1.120,1.667,451,2.962,3.413,,,,,,,,,,,,,,,,,
16,Banten,186,422,608,129,237,366,68,497,565,,,,,,,,,,,,,,,,,
17,Bali,121,284,405,219,292,511,97,573,670,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,209,391,600,179,393,572,123,646,769,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,434,709,1.143,361,523,884,222,768,990,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,215,404,619,266,293,559,120,537,657,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,163,309,472,101,148,249,61,434,495,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,213,394,607,236,338,574,156,750,906,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,160,389,549,129,227,356,75,300,375,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,85,156,241,49,67,116,21,108,129,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,133,535,668,198,330,528,106,479,585,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,504,1.313,1.817,236,402,638,70,436,506,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,599,2.052,2.651,288,863,1.151,127,1.287,1.414,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,421,1.405,1.826,162,374,536,110,734,844,,,,,,,,,,,,,,,,,
29,Gorontalo,122,525,647,65,148,213,66,369,435,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,100,393,493,70,123,193,20,237,257,,,,,,,,,,,,,,,,,
31,Maluku,202,490,692,231,311,542,91,522,613,,,,,,,,,,,,,,,,,
32,Maluku Utara,179,650,829,68,125,193,37,303,340,,,,,,,,,,,,,,,,,
33,Papua Barat,93,222,315,69,63,132,29,179,208,,,,,,,,,,,,,,,,,
34,Papua,242,470,712,199,212,411,87,375,462,,,,,,,,,,,,,,,,,
Indonesia,,9.295,25.928,35.223,7.008,13.306,20.314,3.769,25.247,29.016,,,,,,,,,,,,,,,,,
No,Provinsi,Kesehatan Masyarakat,,,Kesehatan Lingkungan,,,Gizi,,,,,,,,,,,,,,,,,,,
,,L,P,L+P,L,P,L+P,L,P,L+P,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),,,,,,,,,,,,,,,,,
1,Aceh,403,1.524,1.927,169,725,894,55,586,641,,,,,,,,,,,,,,,,,
2,Sumatera Utara,319,1.373,1.692,145,352,497,76,653,729,,,,,,,,,,,,,,,,,
3,Sumatera Barat,96,420,516,91,293,384,25,446,471,,,,,,,,,,,,,,,,,
4,Riau,148,402,550,71,154,225,20,270,290,,,,,,,,,,,,,,,,,
5,Jambi,147,333,480,77,213,290,30,239,269,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,264,840,1.104,88,423,511,41,380,421,,,,,,,,,,,,,,,,,
7,Bengkulu,179,420,599,77,105,182,25,201,226,,,,,,,,,,,,,,,,,
8,Lampung,200,407,607,138,298,436,63,328,391,,,,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,54,130,184,27,75,102,27,116,143,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,38,93,131,48,103,151,10,102,112,,,,,,,,,,,,,,,,,
11,DKI Jakarta,17,86,103,118,237,355,31,365,396,,,,,,,,,,,,,,,,,
12,Jawa Barat,499,1.127,1.626,336,731,1.067,137,996,1.133,,,,,,,,,,,,,,,,,
13,Jawa Tengah,295,1.268,1.563,363,799,1.162,150,1.140,1.290,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,47,166,213,66,106,172,38,206,244,,,,,,,,,,,,,,,,,
15,Jawa Timur,197,935,1.132,291,697,988,243,1.137,1.380,,,,,,,,,,,,,,,,,
16,Banten,104,261,365,62,173,235,26,247,273,,,,,,,,,,,,,,,,,
17,Bali,43,103,146,115,134,249,36,168,204,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,142,280,422,111,287,398,102,413,515,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,330,528,858,273,417,690,186,548,734,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,140,255,395,174,218,392,79,360,439,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,106,195,301,75,105,180,41,283,324,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,140,285,425,136,252,388,116,508,624,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,109,315,424,64,162,226,50,167,217,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,42,89,131,31,38,69,11,62,73,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,76,346,422,141,238,379,71,291,362,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,271,731,1.002,143,275,418,50,279,329,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,329,1.177,1.506,166,586,752,64,718,782,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,268,942,1.210,113,276,389,84,518,602,,,,,,,,,,,,,,,,,
29,Gorontalo,63,339,402,39,105,144,43,239,282,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,71,302,373,57,101,158,18,155,173,,,,,,,,,,,,,,,,,
31,Maluku,102,286,388,151,203,354,61,336,397,,,,,,,,,,,,,,,,,
32,Maluku Utara,106,411,517,43,92,135,31,191,222,,,,,,,,,,,,,,,,,
33,Papua Barat,48,132,180,45,38,83,20,123,143,,,,,,,,,,,,,,,,,
34,Papua,138,274,412,111,127,238,60,223,283,,,,,,,,,,,,,,,,,
Indonesia,,5.531,16.775,22.306,4.155,9.138,13.293,2.120,12.994,15.114,,,,,,,,,,,,,,,,,
No,Provinsi,Ahli Teknologi Laboratorium Medik,,,Tenaga Teknik Biomedika Lainnya,,,Keterapian Fisik,,,Keteknisian Medis,,,,,,,,,,,,,,,,
,,L,P,L + P,L,P,L + P,L,P,L + P,L,P,L + P,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),,,,,,,,,,,,,,
1,Aceh,122,999,1.121,260,251,511,72,301,373,233,960,1.193,,,,,,,,,,,,,,
2,Sumatera Utara,216,1.282,1.498,267,352,619,114,208,322,233,856,1.089,,,,,,,,,,,,,,
3,Sumatera Barat,180,889,1.069,245,188,433,65,148,213,248,1.149,1.397,,,,,,,,,,,,,,
4,Riau,131,761,892,139,161,300,52,163,215,174,455,629,,,,,,,,,,,,,,
5,Jambi,131,639,770,84,85,169,32,112,144,95,440,535,,,,,,,,,,,,,,
6,Sumatera Selatan,165,972,1.137,178,215,393,57,192,249,208,849,1.057,,,,,,,,,,,,,,
7,Bengkulu,112,358,470,89,58,147,15,33,48,68,152,220,,,,,,,,,,,,,,
8,Lampung,206,732,938,198,161,359,48,88,136,170,446,616,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,81,267,348,87,48,135,13,64,77,82,242,324,,,,,,,,,,,,,,
10,Kepulauan Riau,80,262,342,94,76,170,24,50,74,79,174,253,,,,,,,,,,,,,,
11,DKI Jakarta,942,2.538,3.480,1.016,794,1.810,440,697,1.137,869,1.938,2.807,,,,,,,,,,,,,,
12,Jawa Barat,1.233,3.707,4.940,1.181,801,1.982,406,840,1.246,1.442,2.878,4.320,,,,,,,,,,,,,,
13,Jawa Tengah,969,3.882,4.851,1.153,966,2.119,526,1.016,1.542,1.216,3.634,4.850,,,,,,,,,,,,,,
14,DI Yogyakarta,207,794,1.001,257,223,480,135,238,373,255,974,1.229,,,,,,,,,,,,,,
15,Jawa Timur,947,3.890,4.837,1.009,824,1.833,403,653,1.056,1.143,2.609,3.752,,,,,,,,,,,,,,
16,Banten,231,828,1.059,269,255,524,111,265,376,215,524,739,,,,,,,,,,,,,,
17,Bali,232,679,911,320,161,481,88,75,163,170,493,663,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,225,692,917,204,114,318,51,106,157,281,475,756,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,253,704,957,111,91,202,37,87,124,255,758,1.013,,,,,,,,,,,,,,
20,Kalimantan Barat,219,554,773,119,60,179,30,63,93,271,527,798,,,,,,,,,,,,,,
21,Kalimantan Tengah,151,432,583,113,50,163,22,46,68,141,270,411,,,,,,,,,,,,,,
22,Kalimantan Selatan,233,771,1.004,164,97,261,48,67,115,232,621,853,,,,,,,,,,,,,,
23,Kalimantan Timur,217,616,833,139,95,234,63,96,159,125,221,346,,,,,,,,,,,,,,
24,Kalimantan Utara,54,129,183,48,25,73,8,16,24,52,69,121,,,,,,,,,,,,,,
25,Sulawesi Utara,103,239,342,55,22,77,39,82,121,83,319,402,,,,,,,,,,,,,,
26,Sulawesi Tengah,129,333,462,62,65,127,14,63,77,106,177,283,,,,,,,,,,,,,,
27,Sulawesi Selatan,306,1.219,1.525,255,371,626,100,246,346,271,1.083,1.354,,,,,,,,,,,,,,
28,Sulawesi Tenggara,119,436,555,69,75,144,17,76,93,99,334,433,,,,,,,,,,,,,,
29,Gorontalo,47,108,155,38,27,65,12,10,22,25,78,103,,,,,,,,,,,,,,
30,Sulawesi Barat,58,133,191,21,33,54,8,30,38,31,93,124,,,,,,,,,,,,,,
31,Maluku,74,268,342,38,37,75,4,31,35,33,76,109,,,,,,,,,,,,,,
32,Maluku Utara,67,227,294,23,50,73,10,21,31,29,54,83,,,,,,,,,,,,,,
33,Papua Barat,71,172,243,22,28,50,6,17,23,21,62,83,,,,,,,,,,,,,,
34,Papua,214,500,714,52,30,82,15,24,39,56,101,157,,,,,,,,,,,,,,
Indonesia,,8.725,31.012,39.737,8.379,6.889,15.268,3.085,6.224,9.309,9.011,24.091,33.102,,,,,,,,,,,,,,
No,Provinsi,Ahli Teknologi Laboratorium Medik,,,Tenaga Teknik Biomedika Lainnya,,,Keterapian Fisik,,,Keteknisian Medis,,,,,,,,,,,,,,,,
,,L,P,L + P,L,P,L + P,L,P,L + P,L,P,L + P,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),,,,,,,,,,,,,,
1,Aceh,42,413,455,6,15,21,15,97,112,95,524,619,,,,,,,,,,,,,,
2,Sumatera Utara,77,440,517,7,10,17,9,15,24,63,419,482,,,,,,,,,,,,,,
3,Sumatera Barat,57,320,377,3,3,6,6,17,23,76,514,590,,,,,,,,,,,,,,
4,Riau,42,254,296,0,1,1,2,23,25,25,177,202,,,,,,,,,,,,,,
5,Jambi,41,233,274,0,0,0,2,12,14,50,264,314,,,,,,,,,,,,,,
6,Sumatera Selatan,55,356,411,1,9,10,4,19,23,53,415,468,,,,,,,,,,,,,,
7,Bengkulu,33,141,174,5,4,9,1,1,2,2,53,55,,,,,,,,,,,,,,
8,Lampung,77,270,347,5,3,8,1,3,4,76,288,364,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,25,92,117,1,0,1,1,0,1,30,114,144,,,,,,,,,,,,,,
10,Kepulauan Riau,17,63,80,1,0,1,0,1,1,7,61,68,,,,,,,,,,,,,,
11,DKI Jakarta,128,229,357,3,1,4,1,6,7,80,309,389,,,,,,,,,,,,,,
12,Jawa Barat,231,878,1.109,9,18,27,8,16,24,300,1.081,1.381,,,,,,,,,,,,,,
13,Jawa Tengah,227,977,1.204,20,21,41,58,146,204,317,1.178,1.495,,,,,,,,,,,,,,
14,DI Yogyakarta,36,190,226,1,5,6,18,27,45,55,299,354,,,,,,,,,,,,,,
15,Jawa Timur,235,1.061,1.296,17,20,37,34,55,89,282,881,1.163,,,,,,,,,,,,,,
16,Banten,42,177,219,3,1,4,4,12,16,53,162,215,,,,,,,,,,,,,,
17,Bali,34,109,143,5,1,6,2,2,4,66,194,260,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,90,315,405,18,4,22,2,6,8,112,224,336,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,163,421,584,4,3,7,7,22,29,135,461,596,,,,,,,,,,,,,,
20,Kalimantan Barat,99,262,361,2,1,3,1,2,3,151,328,479,,,,,,,,,,,,,,
21,Kalimantan Tengah,58,186,244,1,0,1,1,0,1,70,164,234,,,,,,,,,,,,,,
22,Kalimantan Selatan,68,319,387,3,0,3,2,3,5,99,353,452,,,,,,,,,,,,,,
23,Kalimantan Timur,54,233,287,0,1,1,1,3,4,45,105,150,,,,,,,,,,,,,,
24,Kalimantan Utara,20,41,61,0,0,0,0,1,1,26,37,63,,,,,,,,,,,,,,
25,Sulawesi Utara,32,63,95,2,1,3,4,22,26,41,220,261,,,,,,,,,,,,,,
26,Sulawesi Tengah,59,145,204,2,0,2,0,2,2,51,87,138,,,,,,,,,,,,,,
27,Sulawesi Selatan,77,464,541,4,8,12,5,16,21,119,544,663,,,,,,,,,,,,,,
28,Sulawesi Tenggara,60,219,279,3,3,6,3,13,16,40,163,203,,,,,,,,,,,,,,
29,Gorontalo,15,47,62,0,0,0,0,0,0,4,29,33,,,,,,,,,,,,,,
30,Sulawesi Barat,26,71,97,0,0,0,1,5,6,14,48,62,,,,,,,,,,,,,,
31,Maluku,33,125,158,2,4,6,1,3,4,12,28,40,,,,,,,,,,,,,,
32,Maluku Utara,35,114,149,1,5,6,1,3,4,9,29,38,,,,,,,,,,,,,,
33,Papua Barat,38,82,120,0,0,0,0,2,2,10,24,34,,,,,,,,,,,,,,
34,Papua,121,263,384,1,2,3,0,3,3,14,46,60,,,,,,,,,,,,,,
Indonesia,,2.447,9.573,12.020,130,144,274,195,558,753,2.582,9.823,12.405,,,,,,,,,,,,,,
No,Provinsi,Tenaga Kefarmasian,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tenaga Kefarmasiana,,,Apoteker,,,Total,,,,,,,,,,,,,,,,,,,
,,L,P,L + P,L,P,L + P,L,P,L + P,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),,,,,,,,,,,,,,,,,
1,Aceh,180,1.381,1.561,72,414,486,252,1.795,2.047,,,,,,,,,,,,,,,,,
2,Sumatera Utara,260,1.728,1.988,131,636,767,391,2.364,2.755,,,,,,,,,,,,,,,,,
3,Sumatera Barat,145,1.110,1.255,72,420,492,217,1.530,1.747,,,,,,,,,,,,,,,,,
4,Riau,149,904,1.053,84,423,507,233,1.327,1.560,,,,,,,,,,,,,,,,,
5,Jambi,89,697,786,74,326,400,163,1.023,1.186,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,208,1.245,1.453,104,394,498,312,1.639,1.951,,,,,,,,,,,,,,,,,
7,Bengkulu,76,425,501,41,200,241,117,625,742,,,,,,,,,,,,,,,,,
8,Lampung,176,665,841,92,313,405,268,978,1.246,,,,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,90,382,472,59,195,254,149,577,726,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,85,278,363,62,207,269,147,485,632,,,,,,,,,,,,,,,,,
11,DKI Jakarta,1.005,4.425,5.430,514,1.638,2.152,1.519,6.063,7.582,,,,,,,,,,,,,,,,,
12,Jawa Barat,1.552,5.916,7.468,818,2.699,3.517,2.370,8.615,10.985,,,,,,,,,,,,,,,,,
13,Jawa Tengah,975,6.485,7.460,645,3.401,4.046,1.620,9.886,11.506,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,171,1.285,1.456,146,980,1.126,317,2.265,2.582,,,,,,,,,,,,,,,,,
15,Jawa Timur,964,5.923,6.887,630,2.732,3.362,1.594,8.655,10.249,,,,,,,,,,,,,,,,,
16,Banten,310,1.310,1.620,157,704,861,467,2.014,2.481,,,,,,,,,,,,,,,,,
17,Bali,171,861,1.032,200,321,521,371,1.182,1.553,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,241,479,720,102,302,404,343,781,1.124,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,151,688,839,68,241,309,219,929,1.148,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,162,504,666,84,228,312,246,732,978,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,114,375,489,64,255,319,178,630,808,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,204,800,1.004,107,315,422,311,1.115,1.426,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,256,701,957,118,348,466,374,1.049,1.423,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,58,192,250,52,115,167,110,307,417,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,130,449,579,59,213,272,189,662,851,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,152,637,789,83,305,388,235,942,1.177,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,273,1.393,1.666,202,1.065,1.267,475,2.458,2.933,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,108,533,641,90,397,487,198,930,1.128,,,,,,,,,,,,,,,,,
29,Gorontalo,37,203,240,28,113,141,65,316,381,,,,,,,,,,,,,,,,,
